Dates,SPX Index,SHCOMP Index,SENSEX Index,MXLA Index,tg1,tg2,tg3,tg4
1993-11-01,469.1,816.71,2621.28,772.83,1.1275702593849246e-17,0.7152434672819756,3.73133033661379e-17,0.2847565327180243
1993-11-02,468.44,812.67,2612.25,771.77,0.0,0.7083109931658932,5.593749961743778e-17,0.2916890068341068
1993-11-03,463.02,805.71,2630.98,761.51,0.0,0.707885639832358,5.467581707471579e-18,0.2921143601676421
1993-11-04,457.49,804.26,2635.07,756.26,0.0,0.7084582796229243,1.957166826501419e-17,0.29154172037707576
1993-11-05,459.57,814.39,2664.72,744.59,4.0766001685454967e-17,0.7056239918160756,0.0,0.29437600818392445
1993-11-08,460.21,836.99,2718.92,746.0,6.754579534584693e-17,0.7160647725889586,0.044537434735145355,0.23939779267589592
1993-11-09,460.33,846.15,2758.44,734.42,4.935830390240259e-17,0.714027537954668,0.05615743564876147,0.2298150263965704
1993-11-10,463.72,833.17,2793.23,765.89,6.559423143537302e-18,0.7148308373995814,0.1059193530903164,0.17924980951010228
1993-11-11,462.64,848.27,2793.23,770.84,3.2959746043559335e-17,0.6922111764423945,0.11037658976505826,0.19741223379254721
1993-11-12,465.39,865.97,2793.23,782.6,0.0,0.7042019744431216,0.15559641340785235,0.140201612149026
1993-11-15,463.75,890.46,2786.41,787.64,0.0,0.7121374190434072,0.1664062124567692,0.1214563684998236
1993-11-16,466.74,880.33,2852.12,801.25,3.014082011236929e-17,0.7282017666277203,0.20193222150102497,0.0698660118712548
1993-11-17,464.81,887.65,2877.62,814.01,0.0,0.7127654575348135,0.19054897805313512,0.09668556441205156
1993-11-18,463.62,903.07,2933.36,816.4,0.0,0.713562522234718,0.12954311391203197,0.15689436385325012
1993-11-19,462.6,924.67,2972.86,816.51,7.204523424210832e-17,0.7162208335369846,0.19506448346851954,0.08871468299449574
1993-11-22,459.13,949.77,3043.58,807.69,5.605325231750058e-17,0.732909157575265,0.2249829046607067,0.042107937764028346
1993-11-23,461.03,957.95,3041.44,805.63,0.0,0.7375657627557171,0.26243423724428305,4.7994016168691665e-17
1993-11-24,462.36,953.23,3053.35,806.6,6.085744601809443e-17,0.7403046392431043,0.2596953607568956,6.394789467963156e-17
1993-11-25,462.36,986.69,3077.52,818.01,0.0,0.7346825830788616,0.26531741692113836,0.0
1993-11-26,463.06,965.39,3233.14,828.66,0.0,0.7425764182886203,0.25742358171137975,0.0
1993-11-29,461.9,972.96,3233.14,818.01,7.130035199353802e-17,0.70714401392763,0.29285598607236996,1.3354872563542991e-17
1993-11-30,461.79,984.93,3233.14,806.22,3.3196938859650765e-17,0.7091423476700023,0.2908576523299978,0.0
1993-12-01,461.89,974.8,3292.85,801.93,0.0,0.7267409892484643,0.2732590107515359,0.0
1993-12-02,463.11,972.8,3283.36,807.29,1.3877787807814457e-17,0.714410079999565,0.28558992000043515,1.1673502284076745e-17
1993-12-03,464.89,980.67,3219.23,824.34,6.852157730108388e-17,0.7168583985828516,0.28314160141714834,3.739839862226091e-17
1993-12-06,466.43,995.72,3149.8,840.14,0.0,0.7211753156124402,0.2788246843875598,1.783089888837402e-16
1993-12-07,466.76,1022.34,3231.71,834.43,0.0,0.7357619733396226,0.26423802666037755,4.816185574795887e-17
1993-12-08,466.29,1009.67,3310.24,837.92,7.059355490160801e-17,0.7313254626030667,0.26867453739693314,1.8808988607495474e-17
1993-12-09,464.18,984.9,3328.58,829.52,5.737442861895077e-17,0.7181070522658446,0.28189294773415535,3.1514142912113336e-17
1993-12-10,463.93,978.57,3401.9,834.63,6.561175911623026e-17,0.7018594738346123,0.29814052616538766,6.006179292073877e-18
1993-12-13,465.7,950.77,3454.81,836.21,0.0,0.6928573267917637,0.3071426732082361,2.1404362667335252e-16
1993-12-14,463.06,925.2,3454.81,835.59,1.7274759640668053e-17,0.667614971368333,0.33238502863166697,0.0
1993-12-15,461.84,940.61,3454.81,835.62,0.0,0.6585636941430184,0.341436305856982,0.0
1993-12-16,463.34,908.08,3454.81,841.26,1.6560774136295374e-17,0.6618709741291294,0.33812902587087085,0.0
1993-12-17,466.38,901.7,3454.81,847.96,3.239819538652572e-17,0.6704318190478498,0.32956818095215035,0.0
1993-12-20,465.85,783.79,3454.81,854.77,8.145884301676885e-17,0.6651469029489449,0.3348530970510553,0.0
1993-12-21,465.3,840.34,3454.81,863.9,0.0,0.6001581030108659,0.39984189698913397,1.012084890962491e-16
1993-12-22,467.32,821.19,3454.81,877.08,0.0,0.6358287233677568,0.36417127663224347,0.0
1993-12-23,467.38,833.77,3454.81,893.54,0.0,0.6280282281060516,0.37197177189394853,1.0040053820579436e-18
1993-12-24,467.38,834.39,3346.06,895.8,0.0,0.6319002434077853,0.3680997565922147,7.11537710576385e-17
1993-12-27,470.54,845.98,3346.06,904.58,0.0,0.6502052419421028,0.34979475805789717,1.578760078748788e-17
1993-12-28,470.94,839.57,3346.06,901.0,0.0,0.6562520460208723,0.34374795397912794,1.1866050027829736e-18
1993-12-29,470.58,821.16,3346.06,907.67,5.3673449045880174e-17,0.6607691331190205,0.3392308668809795,0.0
1993-12-30,468.64,826.23,3346.06,907.4,0.0,0.6624873800923227,0.2979150424274195,0.03959757748025786
1993-12-31,466.45,833.8,3346.06,907.4,0.0,0.6675478815394685,0.3113140786540986,0.0211380398064328
1994-01-03,465.44,833.9,3465.86,895.38,0.0,0.6611474078223631,0.2921333018597356,0.04671929031790137
1994-01-04,466.89,832.69,3479.92,911.75,0.0,0.6520082104879243,0.34799178951207577,0.0
1994-01-05,467.55,846.98,3454.08,939.55,0.0,0.6500951452800933,0.3398875408956965,0.010017313824210271
1994-01-06,467.12,869.33,3509.47,950.92,7.432205892388133e-17,0.6492017696423943,0.21526875158905792,0.13552947876854773
1994-01-07,469.9,879.64,3662.2,959.81,0.0,0.6474426765876815,0.3525573234123184,3.036334500658978e-17
1994-01-10,475.27,900.3,3821.56,950.19,2.564536573018647e-17,0.6489677865402662,0.35103221345973373,0.0
1994-01-11,474.13,891.79,3780.1,955.51,5.351106423084388e-17,0.6380858339006799,0.36191416609932014,2.7619605791393497e-17
1994-01-12,474.17,888.04,3903.79,978.8,6.765421556309548e-17,0.6451884858668029,0.35481151413319706,3.226473550605371e-17
1994-01-13,472.47,897.46,3928.59,978.04,0.0,0.6308382336725695,0.3691617663274305,3.615900978956448e-17
1994-01-14,474.91,849.23,3938.74,961.11,9.390158452377143e-18,0.6289565706807261,0.37104342931927414,0.0
1994-01-17,473.3,859.28,4020.87,986.99,3.457842882572764e-17,0.6242433546488863,0.3757566453511139,0.0
1994-01-18,474.25,835.06,3951.02,994.36,3.890339653029322e-17,0.5894505844797483,0.4105494155202517,3.287449159076937e-17
1994-01-19,474.3,807.5,3825.91,1013.13,4.64782071596779e-17,0.5728542176725105,0.4271457823274895,0.0
1994-01-20,474.98,802.61,3752.51,1039.81,9.356664738210146e-17,0.5650416221926577,0.3440998641946089,0.09085851361273331
1994-01-21,474.72,812.88,3752.51,1044.65,2.46384933949282e-17,0.544678999418907,0.26773756815191246,0.18758343242918055
1994-01-24,471.97,839.2,3865.44,1041.53,4.7488055154865094e-17,0.5524477328995927,0.22666133293231627,0.22089093416809086
1994-01-25,470.92,815.89,3982.49,1029.28,0.0,0.5635930589546243,0.29404086836318993,0.14236607268218582
1994-01-26,473.2,812.41,3982.49,1031.28,6.028164079019405e-17,0.5613060882409805,0.3085480449258166,0.13014586683320295
1994-01-27,477.05,818.6,4069.39,1032.2,1.8756697583999227e-17,0.5629637410350533,0.19077222882654238,0.2462640301384043
1994-01-28,478.7,799.26,4053.94,1029.81,0.0,0.5638464510992959,0.2427523871098647,0.1934011617908395
1994-01-31,481.61,770.25,3994.86,1055.9,5.1391182975812904e-17,0.5670303279470017,2.1898692597507891e-16,0.43296967205299813
1994-02-01,479.62,755.15,3947.86,1092.26,0.0,0.5412353341906203,0.0,0.45876466580937975
1994-02-02,482.0,772.2,4036.64,1094.11,0.0,0.5030490862391651,3.3613019806069594e-17,0.496950913760835
1994-02-03,480.71,780.17,4000.96,1088.26,4.0766001685454967e-17,0.51897420232912,1.0326325251400378e-16,0.4810257976708799
1994-02-04,469.81,797.86,3917.57,1101.88,2.0816681711721685e-17,0.5197969991670447,0.0,0.48020300083295536
1994-02-07,471.76,797.86,4144.49,1098.29,0.0,0.5157736634823089,2.843022336629723e-17,0.4842263365176912
1994-02-08,471.05,797.86,4162.08,1122.43,0.0,0.515935785942854,1.1832524205037552e-16,0.484064214057146
1994-02-09,472.77,797.86,4018.92,1117.01,0.0,0.5073337357950791,2.5564372932728976e-18,0.49266626420492077
1994-02-10,468.93,797.86,4039.9,1130.05,8.847089727481716e-17,0.5060442183719416,3.038590960063776e-17,0.4939557816280583
1994-02-11,470.18,797.86,3991.38,1135.24,2.0816681711721685e-17,0.5049359501363841,0.0,0.4950640498636161
1994-02-14,470.23,779.91,3911.69,1131.63,0.0,0.49945487344559847,1.2272351011781345e-17,0.5005451265544016
1994-02-15,472.52,772.76,3900.13,1134.1,1.1449174941446927e-16,0.49406201465014954,1.0028616245303694e-16,0.5059379853498503
1994-02-16,472.79,776.1,3807.42,1144.37,0.0,0.4896455180292592,0.0,0.510354481970741
1994-02-17,470.34,768.57,3867.39,1127.44,2.185751579730777e-16,0.4905724227264473,1.4887800210111996e-16,0.5094275772735523
1994-02-18,467.69,769.18,3915.04,1080.32,0.0,0.5008967040165232,5.780621995919707e-17,0.4991032959834768
1994-02-21,467.69,754.41,4129.52,1071.62,1.1232334506949826e-16,0.5263965861400579,1.323836683707888e-16,0.47360341385994204
1994-02-22,471.46,768.17,4084.89,1090.28,1.474514954580286e-17,0.5202622959904127,4.116685481929011e-17,0.47973770400958726
1994-02-23,470.69,759.71,4028.78,1064.68,0.0,0.5169543407429772,0.0,0.48304565925702314
1994-02-24,464.26,758.84,4132.33,1022.12,0.0,0.5221281737396768,0.0,0.47787182626032354
1994-02-25,466.07,787.42,4236.96,1015.53,0.0,0.5415650012504636,3.790398755386998e-17,0.4584349987495364
1994-02-28,467.14,770.98,4286.2,1024.39,4.423544894760131e-17,0.5625553382549758,1.146667132847957e-16,0.437444661745024
1994-03-01,464.44,757.29,4147.72,1000.97,0.0,0.5562353665159708,0.0,0.44376463348402934
1994-03-02,464.81,742.06,4066.2,980.02,0.0,0.5601777057378698,0.0,0.4398222942621303
1994-03-03,463.01,734.45,3981.72,986.87,2.463307335887066e-16,0.5630260812452375,0.0,0.4369739187547623
1994-03-04,464.74,726.3,3801.56,1001.79,0.0,0.5573436634777802,0.0,0.4426563365222201
1994-03-07,466.91,717.01,3744.61,1021.16,6.938893903907228e-17,0.5509858091435473,0.0,0.44901419085645267
1994-03-08,465.88,711.27,3847.39,1014.02,2.0122792321330962e-16,0.5316583751219475,3.7145428639296376e-17,0.4683416248780523
1994-03-09,467.06,716.11,3807.72,1016.92,0.0,0.5183008709055114,2.8890042220997935e-17,0.48169912909448886
1994-03-10,463.9,698.89,3807.72,1008.77,0.0,0.5237453788647447,9.88869345831959e-17,0.4762546211352555
1994-03-11,466.44,717.38,3747.22,1009.87,2.7755575615628914e-17,0.52713726156475,2.2593205915649117e-17,0.47286273843525006
1994-03-14,467.39,788.46,3747.22,1004.85,0.0,0.5300384541903869,0.0,0.46996154580961336
1994-03-15,467.01,772.76,3758.28,990.26,0.0,0.5679799313189491,0.0,0.4320200686810511
1994-03-16,469.42,793.82,3791.96,1004.48,0.0,0.5632788145821183,0.0,0.4367211854178821
1994-03-17,470.9,776.94,3792.98,1003.35,1.5265566588595902e-16,0.5647875004786241,0.0,0.43521249952137586
1994-03-18,471.06,765.55,3801.86,973.94,3.8163916471489756e-17,0.5499402782965975,6.401392352337319e-17,0.4500597217034024
1994-03-21,468.54,731.62,3820.73,946.59,2.437286483747414e-16,0.5560121977331082,0.0,0.44398780226689166
1994-03-22,468.8,739.31,3791.78,982.93,4.0592529337857286e-16,0.554109509792608,6.3498010595655505e-18,0.4458904902073916
1994-03-23,468.54,725.21,3726.82,997.02,1.5612511283791264e-16,0.556138316103248,1.829624915052828e-17,0.4438616838967518
1994-03-24,464.35,724.28,3681.47,978.0,2.0816681711721685e-17,0.5266305133017979,9.699048340635743e-17,0.473369486698202
1994-03-25,460.58,719.06,3678.16,987.61,2.1163626406917044e-16,0.5219486979192163,0.0,0.47805130208078356
1994-03-28,460.0,702.23,3713.18,969.82,0.0,0.4889597351774834,6.704866785809194e-18,0.5110402648225167
1994-03-29,452.48,706.91,3779.68,959.38,0.0,0.47183018952908595,2.8679396893061725e-17,0.528169810470914
1994-03-30,445.55,706.34,3776.19,955.46,1.734723475976807e-17,0.4682218338021862,6.503017281462562e-17,0.5317781661978137
1994-03-31,445.77,704.46,3778.99,954.44,4.85722573273506e-17,0.4649629981652875,0.0,0.5350370018347126
1994-04-01,445.77,698.84,3778.99,954.44,1.1796119636642288e-16,0.46416524366008505,3.851410107230363e-17,0.5358347563399147
1994-04-04,438.92,694.38,3780.85,889.34,1.2836953722228372e-16,0.4466609452425913,0.0,0.5533390547574086
1994-04-05,448.29,682.75,3812.15,900.41,0.0,0.48746857651211783,0.0,0.5125314234878822
1994-04-06,448.05,679.74,3842.38,903.54,0.0,0.4793340443456826,5.098071691514402e-17,0.5206659556543175
1994-04-07,450.88,677.31,3835.83,913.3,1.6479873021779667e-17,0.46559816990449654,6.739988384877834e-17,0.5344018300955035
1994-04-08,447.1,678.86,3878.55,915.16,5.594483210025203e-17,0.44735810279622373,7.779900690184567e-17,0.5526418972037761
1994-04-11,449.87,659.05,3878.55,926.79,8.933825901280557e-17,0.4288774030757673,6.901801100546801e-17,0.5711225969242325
1994-04-12,447.57,665.61,3915.12,924.28,0.0,0.37884939414242597,0.2869433777102825,0.3342072281472918
1994-04-13,446.26,656.79,3944.53,898.38,0.0,0.3941384889982899,0.0,0.6058615110017103
1994-04-14,446.38,636.08,3944.53,883.55,0.0,0.38758553147051883,0.08364782883154702,0.5287666396979342
1994-04-15,446.18,626.79,3895.18,871.31,3.712308238590367e-16,0.35531061598666147,0.16619255811416075,0.47849682589917736
1994-04-18,442.46,604.15,3866.91,845.34,2.415602440297704e-16,0.33018706036400713,0.06473444520482413,0.6050784944311686
1994-04-19,442.54,572.73,3830.29,818.35,6.938893903907228e-17,0.3079456038105752,0.07750243225488204,0.6145519639345426
1994-04-20,441.96,540.24,3830.29,786.65,0.0,0.27549974334537497,0.20087852653501415,0.5236217301196109
1994-04-21,448.73,582.43,3778.93,803.54,5.204170427930421e-17,4.3831781482728045e-17,0.4409779432268221,0.5590220567731778
1994-04-22,447.63,566.07,3806.74,839.55,6.418476861114186e-17,0.0,0.4074480484034397,0.5925519515965605
1994-04-25,452.71,560.8,3813.27,855.69,3.0184188481996443e-16,1.6637970471189312e-16,0.21846605278677686,0.7815339472132227
1994-04-26,451.87,579.72,3780.52,873.55,3.2959746043559335e-16,6.917524634683178e-17,0.25169052406284276,0.7483094759371569
1994-04-27,451.87,598.5,3753.08,887.69,0.0,0.0,0.37151374819856675,0.6284862518014338
1994-04-28,449.1,599.63,3740.4,885.51,5.30825383648903e-16,0.0,0.3905899307863434,0.6094100692136563
1994-04-29,450.91,592.56,3746.1,880.42,0.0,3.469446951953614e-17,0.5282658060210552,0.4717341939789448
1994-05-02,453.02,592.56,3720.72,866.49,2.927345865710862e-16,0.0,0.6054151246962938,0.3945848753037062
1994-05-03,453.03,605.77,3672.14,855.58,0.0,2.8814017501421493e-16,0.4593248105123718,0.540675189487629
1994-05-04,451.72,619.68,3600.48,841.88,0.0,0.0,0.4685188199496596,0.5314811800503406
1994-05-05,451.38,590.92,3623.65,826.66,0.0,2.728607315205385e-16,0.5432991323956528,0.4567008676043472
1994-05-06,447.82,585.8,3715.04,812.64,3.382710778154774e-16,0.0,0.5002401797995724,0.49975982020042753
1994-05-09,442.32,581.7,3752.56,794.07,0.0,1.3958145885222015e-16,0.5938660017303228,0.4061339982696774
1994-05-10,446.01,595.38,3774.6,818.9,3.183217578417441e-16,0.0,0.6295935790556917,0.37040642094430803
1994-05-11,441.49,591.18,3781.1,808.77,5.097918615026842e-16,4.0938921359295355e-16,0.5079054650417162,0.49209453495828287
1994-05-12,443.75,582.16,3781.1,825.36,0.0,4.268902046449904e-16,0.5883473481935544,0.4116526518064457
1994-05-13,444.14,590.39,3808.5,821.52,0.0,0.0,0.4782666425110729,0.5217333574889275
1994-05-16,444.49,592.58,3844.09,818.64,0.0,1.0528627030793749e-16,0.39780163106520916,0.6021983689347912
1994-05-17,449.37,592.02,3802.5,832.35,0.0,0.0,0.34532804743360324,0.6546719525663972
1994-05-18,453.69,583.32,3807.01,864.13,0.0,0.0,0.05024523338108752,0.9497547666189129
1994-05-19,456.48,590.54,3808.77,894.36,0.0,0.0,3.608224830031759e-16,1.0
1994-05-20,454.92,594.22,3783.67,897.59,2.1510571102112408e-16,4.480026617495336e-16,0.0,0.9999999999999994
1994-05-23,453.2,587.65,3737.23,905.11,0.0,8.070949333987122e-17,4.996003610813204e-16,0.9999999999999998
1994-05-24,454.81,590.45,3704.33,912.66,1.7347234382366907e-16,5.91921423840981e-17,1.1102230246251565e-16,0.9999999999999997
1994-05-25,456.34,586.76,3704.33,923.46,0.0,0.0,2.7755575615628914e-17,1.0
1994-05-26,457.06,577.46,3738.0,919.46,9.194034422677078e-17,0.0,0.0,1.0
1994-05-27,457.33,573.36,3789.51,918.67,6.938893903907228e-17,2.834107797561286e-16,0.0,1.0
1994-05-30,457.33,544.26,3828.7,924.85,1.8041124150158794e-16,0.0,0.0,1.0
1994-05-31,456.5,556.26,3829.36,928.99,2.498001805406602e-16,0.0,2.7755575615628914e-16,0.9999999999999994
1994-06-01,457.63,545.05,3833.49,922.88,0.0,1.7256555403677433e-16,0.0,1.0
1994-06-02,457.65,546.58,3923.7,923.54,3.469446951953614e-16,7.56483271613088e-16,0.0,0.9999999999999993
1994-06-03,460.13,548.75,4053.23,939.09,0.0,2.375349167578597e-16,8.604228440844963e-16,0.9999999999999992
1994-06-06,458.88,542.97,4091.39,958.84,1.2212453270876722e-15,5.004102872231934e-16,0.0,0.9999999999999992
1994-06-07,458.21,529.76,4033.66,948.69,0.0,0.0,1.1934897514720433e-15,1.0
1994-06-08,457.06,533.56,4033.66,929.18,9.992007221626409e-16,7.835907019729678e-16,0.0,0.9999999999999982
1994-06-09,457.86,523.0,4137.7,928.19,3.191891195797325e-16,6.91565613420223e-16,0.0,1.0
1994-06-10,458.67,514.54,4145.13,925.06,4.718447854656915e-16,8.783832395899385e-16,0.0,1.0
1994-06-13,459.1,492.03,4128.85,903.84,0.0,1.592180150362113e-16,0.08795185488754922,0.9120481451124512
1994-06-14,462.37,490.75,4133.13,906.4,9.71445146547012e-17,1.2034571272727838e-16,0.20338963056890985,0.7966103694310899
1994-06-15,460.61,496.11,4123.7,902.63,0.0,1.1722833516004339e-15,0.4004787951334309,0.5995212048665688
1994-06-16,461.93,506.36,4187.75,900.16,0.0,0.0,0.6251278249564381,0.37487217504356235
1994-06-17,458.45,527.85,4282.59,904.16,0.0,3.691462212608328e-17,0.6585873072104382,0.341412692789563
1994-06-20,455.48,502.43,4332.98,895.72,4.139483894549657e-16,0.0,0.554443649354702,0.4455563506452986
1994-06-21,451.34,498.07,4332.98,875.29,3.122502256758253e-16,0.0,0.5695348359784793,0.4304651640215204
1994-06-22,453.09,505.18,4324.12,875.38,5.204170427930421e-17,5.31568795706174e-16,0.6290681570353887,0.3709318429646108
1994-06-23,449.63,500.39,4257.7,861.54,0.0,1.955953354188319e-16,0.7782699509414038,0.22173004905859695
1994-06-24,442.8,492.33,4213.01,842.28,0.0,0.0,0.7540554593644078,0.245944540635593
1994-06-27,447.31,472.1,4174.38,861.43,0.0,6.302917339694693e-16,0.5828071741653611,0.4171928258346385
1994-06-28,446.07,469.95,4211.83,865.92,5.551115123125783e-17,0.0,0.5124280718733748,0.4875719281266252
1994-06-29,447.63,468.2,4140.25,886.83,1.3461454173580023e-15,3.1533048166822965e-16,0.5720748991168517,0.42792510088314656
1994-06-30,444.27,469.29,4086.72,867.23,0.0,1.202379339759867e-16,0.5248617364266351,0.47513826357336514
1994-07-01,446.2,458.37,4118.98,870.46,8.326672684688674e-16,0.0,0.5895897270818196,0.41041027291818005
1994-07-04,446.2,438.58,4095.2,875.16,2.491062911502695e-15,6.178928869203124e-18,0.5290963968177875,0.47090360318221003
1994-07-05,446.37,443.61,4102.06,876.29,0.0,0.0,0.5129465702408393,0.4870534297591613
1994-07-06,446.13,431.71,4098.33,897.72,0.0,7.047223686441608e-17,0.6005675569543348,0.39943244304566666
1994-07-07,448.38,425.98,4048.61,918.46,2.8449465006019636e-16,0.0,0.670764503836169,0.3292354961638312
1994-07-08,449.55,437.76,4076.65,920.31,8.907805049140904e-16,7.002679770385419e-18,0.4892874656445915,0.5107125343554076
1994-07-11,448.06,428.15,4080.17,910.32,3.157196726277789e-16,0.0,0.3904969142485684,0.6095030857514314
1994-07-12,447.95,429.21,4133.29,909.41,1.1379786002407855e-15,5.393267973204957e-17,0.3752594599659448,0.624740540034054
1994-07-13,448.73,437.62,4131.52,906.11,0.0,9.308123251297188e-17,0.4171991923238543,0.5828008076761458
1994-07-14,453.41,431.8,4093.63,918.36,2.0816681711721685e-17,0.0,0.37095116772632647,0.6290488322736736
1994-07-15,454.16,413.93,4121.49,916.25,0.0,0.0,0.06372152252321564,0.9362784774767852
1994-07-18,455.22,398.96,4098.11,913.53,0.0,0.0,4.440892098500626e-16,1.0
1994-07-19,453.86,400.48,4114.85,900.58,5.273559366969494e-16,2.639878321224326e-16,0.0,0.9999999999999996
1994-07-20,451.6,393.87,4110.86,902.97,3.885780586188048e-16,2.630261941543809e-16,0.0,0.9999999999999996
1994-07-21,452.61,380.9,4104.47,902.96,2.636779683484747e-16,5.0557969436529595e-17,5.551115123125783e-17,0.9999999999999996
1994-07-22,453.11,363.73,4103.35,906.96,0.0,7.788559315900929e-16,0.0,0.9999999999999998
1994-07-25,454.25,375.39,4106.65,912.5,2.8796409701215e-16,0.0,0.0,1.0
1994-07-26,453.36,388.75,4108.1,929.86,1.249000902703301e-16,5.741890817342748e-16,0.0,0.9999999999999996
1994-07-27,452.57,371.19,4101.27,940.71,8.049116928532385e-16,0.0,0.0,1.0
1994-07-28,454.23,339.81,4106.97,942.3,0.0,9.42749636188606e-17,1.1379786002407855e-15,0.9999999999999989
1994-07-29,458.26,333.92,4191.3,948.96,0.0,5.163087764826398e-16,0.0,1.0
