Dates,SPX Index,SHCOMP Index,SENSEX Index,MXLA Index
1994-11-21,458.3,699.1,4136.65,1029.11
1994-11-22,450.09,692.39,4082.28,1030.79
1994-11-23,449.93,679.61,4022.67,1011.16
1994-11-24,449.93,678.02,4075.39,1023.49
1994-11-25,452.29,685.33,4132.28,1016.68
1994-11-28,454.16,681.49,4132.28,1021.17
1994-11-29,455.17,687.56,4149.86,1053.95
1994-11-30,453.69,683.59,4124.18,1057.38
1994-12-01,448.92,682.3,4104.33,1057.93
1994-12-02,453.3,677.91,4077.49,1037.67
1994-12-05,453.32,663.13,4084.23,1042.1
1994-12-06,453.11,653.98,4040.37,1042.12
1994-12-07,451.23,652.85,3978.39,1048.76
1994-12-08,445.45,643.86,3925.73,1059.95
1994-12-09,446.96,640.67,3967.87,1048.55
1994-12-12,449.47,620.47,3884.48,1055.82
1994-12-13,450.15,636.66,3830.05,1051.31
1994-12-14,454.97,625.21,3861.47,1059.8
1994-12-15,455.34,666.68,3903.89,1044.38
1994-12-16,458.8,680.23,3943.65,1040.77
1994-12-19,457.91,653.37,3910.06,1028.61
1994-12-20,457.1,667.94,3897.58,983.05
1994-12-21,459.61,672.47,3912.63,942.41
1994-12-22,459.67,673.48,3897.21,881.08
1994-12-23,459.83,677.84,3926.9,892.13
1994-12-26,459.83,675.88,3926.9,884.45
1994-12-27,462.47,660.88,3926.9,846.8
1994-12-28,460.86,649.59,3926.9,877.7
1994-12-29,461.16,645.06,3926.9,904.28
1994-12-30,459.27,647.87,3926.9,898.56
1995-01-02,459.27,647.87,3932.09,904.84
1995-01-03,459.11,639.88,3916.29,869.66
1995-01-04,460.71,653.81,3886.34,836.39
1995-01-05,460.34,646.89,3827.41,852.83
1995-01-06,460.68,640.76,3765.62,825.56
1995-01-09,460.83,626.0,3709.02,799.0
1995-01-10,461.68,610.3,3623.06,731.75
1995-01-11,461.66,613.13,3600.79,760.07
1995-01-12,461.64,602.12,3574.9,809.74
1995-01-13,465.97,597.84,3603.66,859.19
1995-01-16,469.38,588.81,3653.17,850.89
1995-01-17,470.05,587.94,3636.3,868.69
1995-01-18,469.72,593.64,3654.35,847.62
1995-01-19,466.95,571.72,3656.08,813.85
1995-01-20,464.78,571.24,3600.53,808.29
1995-01-23,465.81,553.44,3483.93,792.9
1995-01-24,465.86,547.57,3411.04,799.97
1995-01-25,467.44,555.77,3450.68,798.76
1995-01-26,468.32,553.11,3450.68,808.03
1995-01-27,470.39,562.59,3505.81,788.49
1995-01-30,468.51,562.59,3575.79,742.59
1995-01-31,470.42,562.59,3618.54,799.39
1995-02-01,470.4,562.59,3569.66,816.41
1995-02-02,472.78,562.59,3599.29,804.13
1995-02-03,478.64,562.59,3638.13,812.87
1995-02-06,481.14,533.72,3590.24,798.61
1995-02-07,480.81,532.49,3581.47,782.96
1995-02-08,481.19,533.75,3548.27,771.48
1995-02-09,480.19,553.36,3555.57,747.89
1995-02-10,481.46,541.38,3522.14,746.24
1995-02-13,481.65,548.84,3506.04,733.37
1995-02-14,482.55,548.11,3515.48,717.49
1995-02-15,484.54,542.84,3485.14,688.28
1995-02-16,485.22,538.37,3409.69,663.23
1995-02-17,481.97,533.76,3383.89,686.19
1995-02-20,481.97,534.96,3356.73,685.74
1995-02-21,482.74,541.14,3280.83,664.5
1995-02-22,485.07,594.64,3233.31,663.31
1995-02-23,486.91,589.13,3371.23,693.07
1995-02-24,488.11,558.43,3454.89,690.32
1995-02-27,483.81,561.27,3454.89,675.89
1995-02-28,487.39,549.26,3421.47,681.87
1995-03-01,485.65,556.96,3459.81,675.98
1995-03-02,485.13,560.85,3508.33,644.29
1995-03-03,485.42,577.22,3528.36,634.99
1995-03-06,485.63,616.3,3540.76,609.85
1995-03-07,482.12,632.96,3498.42,579.78
1995-03-08,483.14,620.81,3480.99,546.06
1995-03-09,483.16,605.59,3473.06,518.47
1995-03-10,489.57,586.29,3515.19,593.53
1995-03-13,490.05,586.23,3410.11,601.93
1995-03-14,492.89,588.24,3465.13,640.32
1995-03-15,491.88,572.6,3399.19,626.25
1995-03-16,495.41,579.88,3367.65,637.45
1995-03-17,495.52,593.52,3367.65,626.98
1995-03-20,496.15,585.45,3367.65,613.51
1995-03-21,495.07,591.95,3367.65,625.48
1995-03-22,495.67,613.7,3367.65,625.57
1995-03-23,495.95,611.13,3293.77,637.25
1995-03-24,500.97,611.77,3280.1,671.52
1995-03-27,503.2,629.36,3299.19,682.02
1995-03-28,503.9,626.55,3317.01,673.6
1995-03-29,503.12,637.15,3292.34,665.4
1995-03-30,502.22,630.93,3288.32,670.94
1995-03-31,500.71,646.92,3260.96,656.71
1995-04-03,501.85,656.88,3316.64,653.75
1995-04-04,505.24,660.16,3394.42,678.53
1995-04-05,505.57,649.7,3439.94,687.98
1995-04-06,506.08,659.06,3484.25,698.67
1995-04-07,506.42,673.72,3472.06,697.14
1995-04-10,507.01,667.39,3464.76,687.07
1995-04-11,505.53,641.08,3464.76,674.99
1995-04-12,507.17,644.74,3464.76,669.75
1995-04-13,509.23,632.76,3464.76,669.24
