Dates,SPX Index,SXXP Index,NKY Index,SHCOMP Index,TWSE Index,KOSPI Index,SENSEX Index,MXMU Index,MXLA Index
1992/2/18,407.38,105.82,20872.03,337.11,4766.91,638.22,2403.78,113.39,621.68
1992/2/19,408.26,105.22,20618.3,342.41,4839.42,648.13,2382.07,113.18,635.47
1992/2/20,413.9,105.85,20771.92,347.99,4995.32,632.66,2449.06,110.86,649.48
1992/2/21,411.46,105.69,21291.81,359.59,4950.37,632.91,2454.66,110.32,660.45
1992/2/24,412.27,106.47,20973.24,360.5,5070.24,637.73,2491.27,106.55,663.12
1992/2/25,410.45,105.54,21025.55,360.37,4987.73,632.07,2491.27,107.17,659.9
1992/2/26,415.35,107.11,21364.77,360.1,4951.5,621.42,2617.52,107.18,668.43
1992/2/27,413.86,107.28,21333.7,362.45,5019.22,624.36,2741.73,109.19,671.04
1992/2/28,412.7,106.67,21338.81,364.66,5031.59,614.99,2759.22,108.19,674.88
1992/3/2,412.45,106.82,21487.82,365.39,5144.37,620.65,3333.25,107.33,677.56
1992/3/3,412.85,106.87,21051.71,367,5056.64,615.92,3472.78,106.32,688.09
1992/3/4,409.33,107.37,21105.42,368.32,5066.4,630.47,3472.78,107.68,675.38
1992/3/5,406.51,106.43,20864.42,369.76,5033.53,619.23,3472.78,106.75,685.55
1992/3/6,404.44,106.26,20992.99,371.76,4988.08,626.09,3472.78,106.51,679.37
1992/3/9,405.21,106.6,20797.68,373.53,4923.03,628.02,3547.61,107.09,670.71
1992/3/10,406.89,106.92,20854.59,375.23,4926.2,628.02,3316.03,106.29,671.79
1992/3/11,404.03,105.89,20592.14,376.14,4965.48,619.05,3163.68,105.86,675.34
1992/3/12,403.89,105.01,20561.88,376.92,4984.86,619.11,3241.97,107.94,672.94
1992/3/13,405.84,104.21,20456.06,376.38,5030.63,614.58,3259.36,107.16,678.32
1992/3/16,406.39,104.2,19837.16,377.05,5012.96,608.36,3250.7,106.04,675.24
1992/3/17,409.58,104.52,19917.63,377.49,4890.32,615.19,3198.78,106.76,682.05
1992/3/18,409.15,104.05,19764.31,377.66,4851.95,614.36,3128.01,108,684.14
1992/3/19,409.8,103.97,20185.09,377.31,4810.23,612.67,3128.01,107.53,687.99
1992/3/20,411.3,104.58,20185.09,377.99,4818.18,615.39,3243.53,108.27,699.95
1992/3/23,409.91,103.42,20239.6,378.89,4685.16,624.13,3243.53,107.17,706.81
1992/3/24,408.88,103.55,19891.57,378.69,4790.1,624.13,3669.58,106.84,705.81
1992/3/25,407.52,103.65,20226.78,378.12,4721.25,607.83,3802.17,108.43,699.52
1992/3/26,407.86,104.06,19885.49,379.13,4792.54,611.7,3802.17,110.03,699.75
1992/3/27,403.5,103.45,19636.99,380.77,4817.35,617.38,3791.18,109.28,702.21
1992/3/30,403,103.68,19669.31,381.44,4833.47,597.69,4091.43,108.6,702.39
1992/3/31,403.69,103.4,19345.95,381.24,4800.94,606.32,4285,107.27,714.23
1992/4/1,404.23,102.68,18581.79,381.01,4676.48,599,4285,106.67,715.73
1992/4/2,400.5,102.54,18286.03,381.12,4733.96,585.67,4387.86,105.96,719.45
1992/4/3,401.55,102.24,18559.71,381.33,4733.96,596.39,4238.25,106.71,724.15
1992/4/6,405.59,102.8,18436.37,381.47,4652.1,590.02,4062.57,107,734.27
1992/4/7,398.06,103.04,17791.55,381.93,4613.74,579.09,4023.11,106.53,730.36
1992/4/8,394.5,101.66,17175.53,382.43,4552.46,572.97,4333.57,106.57,712.77
1992/4/9,400.64,102.42,16598.15,381.65,4528.05,575.98,4333.57,106.71,716.27
1992/4/10,404.29,106.26,17850.66,382.03,4563.85,569.65,4306.43,107.39,733.75
1992/4/13,406.08,106.53,17236.65,391.11,4405.44,578.19,4163.02,105.47,736.89
1992/4/14,412.39,106.71,17439.58,400.61,4461.98,575.56,4163.02,105.14,737.79
1992/4/15,416.28,108.5,17948.01,406.72,4439.66,578.11,4163.02,105.67,746.14
1992/4/16,416.05,106.89,17959.76,410.55,4538.52,587.33,4163.02,104.75,745.95
1992/4/17,416.05,106.89,17580.69,414.42,4503.02,587.72,4163.02,104.17,745.95
1992/4/20,410.16,108.64,17071.36,413.85,4547.74,587.81,4163.02,103.44,742.89
1992/4/21,410.26,108.35,16787.33,410.06,4556.09,588.51,4163.02,103.76,745.78
1992/4/22,409.81,108.18,16839.12,399.88,4505.07,584.22,4467.32,102.75,749.71
1992/4/23,411.6,108.37,17402.05,407.25,4470.31,582.87,4467.32,103.05,744.73
1992/4/24,409.02,108.87,17542.45,414.4,4480.12,595.88,4467.32,103.48,737.35
1992/4/27,408.45,109.27,17450.52,424.58,4486.45,608.06,4467.32,102.19,719.17
1992/4/28,409.11,109.13,17527.4,436.09,4523.95,597.24,3896.9,102.16,717.7
1992/4/29,412.02,109.46,17527.4,444.16,4513.19,612.72,3674.41,102.62,713.16
1992/4/30,414.95,109.5,17390.71,445.38,4496.19,615.97,3887.72,103.18,708.13
1992/5/1,412.53,109.34,17303.39,445.38,4545.18,620.37,3887.72,103.69,708.13
1992/5/4,416.91,109.04,17303.39,453.62,4539.47,620.33,3887.72,104.61,701.98
1992/5/5,416.84,109.58,17303.39,449.21,4536.53,620.33,3887.72,104.54,707.58
1992/5/6,416.79,109.98,17878.66,449.96,4482.25,611.85,3560.72,104.75,716.66
1992/5/7,415.85,110.49,18410.88,454.65,4481.29,603.34,3658,103.19,711.31
1992/5/8,416.05,111.41,18375.95,468.11,4462.61,599.25,3658,103.13,716.22
1992/5/11,418.49,111.85,18608.09,491.5,4268.17,587.52,3420.05,102.19,724.49
1992/5/12,416.29,111.15,18508.53,506.53,4289.24,586.4,3086.37,102.59,731.68
1992/5/13,416.45,110.89,18768.57,514.04,4326.38,592.29,3431.13,103.45,728.66
1992/5/14,413.14,110.08,18804.6,523.36,4300.6,587.56,3394.48,103.4,729.39
1992/5/15,410.09,110.69,18074.27,544.35,4292.46,589.3,3394.48,102.09,729.6
1992/5/18,412.81,110.46,18443.1,571.82,4437.63,588.05,3456.16,102.27,719.77
1992/5/19,416.37,110.5,18754.11,598.11,4500.82,587.97,3568.67,102.59,726.43
1992/5/20,415.39,110.86,18674.93,616.99,4560,579.91,3559.28,101.61,728.29
1992/5/21,412.6,110.79,18691.29,1266.49,4563.67,573.83,3559.28,99.79,719.68
1992/5/22,414.02,111.67,18221,1339.99,4623.94,582.88,3435.07,98.52,712.74
1992/5/25,414.02,111.97,18555,1421.57,4634.33,571.39,3406.29,96.12,696.98
1992/5/26,411.41,111.13,18204.64,1301.35,4540,569.51,3298.74,95.4,692.94
1992/5/27,412.17,110.92,17822.56,1193.17,4541.38,585.23,3144.79,94.97,702.52
1992/5/28,416.74,110.76,17931.25,1160.17,4501.02,578.63,3072.48,93.92,706.13
1992/5/29,415.35,111.26,18347.75,1234.71,4519.27,570.93,3006.08,94.92,715.92
1992/6/1,417.3,111.12,18004.11,1183.24,4456.85,569.19,3001.24,94.86,725.08
1992/6/2,413.5,110.73,18125.55,1141.02,4468.94,567.34,3133.83,95.27,722.16
1992/6/3,414.59,110.19,18188.68,1059.07,4583.97,568.98,3101.66,94.43,716.79
1992/6/4,413.26,110.11,17964.07,1104.46,4586.61,568.81,3004.92,94.8,710.54
1992/6/5,413.48,109.54,17790.04,1105.76,4586.61,569.2,3086.74,95.44,704.22
1992/6/8,413.36,109.08,17655.06,1093.46,4565.04,563.65,3100.66,97.46,694.97
1992/6/9,410.06,108.25,17845.04,1126.62,4526.65,561.76,3154.23,96.74,690.33
1992/6/10,407.25,108.58,17742.87,1187.02,4633.8,562.87,3140.8,95.97,682.8
1992/6/11,409.05,107.66,17709.05,1178.3,4681.07,570.5,3140.8,96.08,687.46
1992/6/12,409.76,107.46,17383.68,1171.71,4676.13,566.2,3140.8,96.71,681.71
1992/6/15,410.29,106.93,16953.23,1171.85,4672.49,579.81,3140.8,97.16,659.71
1992/6/16,408.32,107.38,16953.53,1166.7,4637.78,579.95,3140.8,96.74,642.53
1992/6/17,402.26,107.08,16445.8,1169.57,4603.9,576.72,3140.8,96.99,612.13
1992/6/18,400.96,105.99,16045.56,1168.43,4628.78,563.85,3140.8,98.32,615.84
1992/6/19,403.67,106.15,16519.87,1171.94,4587.85,571.02,3140.8,97.62,631.03
1992/6/22,403.4,105.4,15921.22,1169.9,4697.66,558.32,3140.8,99.46,601.55
1992/6/23,404.04,105.49,16106.99,1158.17,4690.48,559.99,3140.8,99.88,593.92
1992/6/24,403.83,105.04,15853.67,1151.06,4655.08,551.99,3140.8,100.96,578.22
1992/6/25,403.12,104.87,16143.72,1160.23,4565.01,548.3,3081.32,103.95,582.24
1992/6/26,403.45,104.96,15812.73,1164.67,4501.97,552.09,3080.54,103.8,592.88
1992/6/29,408.94,103.8,15741.27,1169.51,4467.5,551.55,3080.54,107.69,574.36
1992/6/30,408.14,104.08,15951.73,1191.19,4523.81,552.03,3080.54,107.1,575.56
1992/7/1,412.88,102.75,16325.07,1194.18,4523.81,551.98,3080.54,106.89,586.9
1992/7/2,411.77,103.43,16757.63,1187.48,4454.08,548.28,3080.54,105.1,594.7
1992/7/3,411.77,103.49,16717.78,1189.16,4455.98,547.2,3080.54,104.55,589.67
1992/7/6,413.84,102.47,16657.07,1201.01,4511.97,535.72,3080.54,106.12,587.55
1992/7/7,409.16,102.46,16459.55,1206.46,4432.22,535.34,3080.54,107.92,584.27
1992/7/8,410.28,101.85,16600.26,1185.5,4329.31,531.79,3080.54,106.65,588.75
1992/7/9,414.23,102.72,16848.66,1178.53,4337.99,523.07,3080.54,104.38,589.12
1992/7/10,414.62,103.02,16783.72,1188.62,4316.79,523.88,3080.54,105.05,603.47
1992/7/13,414.87,101.5,17201.73,1136.33,4312.38,512.54,3080.54,105.63,618.46
1992/7/14,417.68,101.48,17064.63,1114.05,4307.69,527.08,3080.54,105.06,624.84
1992/7/15,417.1,101.25,17116.92,1107.69,4352.51,514.19,2912.92,105.79,622.82
1992/7/16,417.54,102.02,16987.66,1124.64,4349.68,511.61,2809.69,106.22,634.62
1992/7/17,415.62,99.75,16548.07,1125.56,4282.6,511.61,2806.31,107.09,627.73
1992/7/20,413.75,97.25,15884.48,1098.82,4147.59,505.3,2855.43,106.5,611.08
1992/7/21,413.76,97.66,16002.41,1082.39,4159.02,511.84,2870.59,103.22,603.79
1992/7/22,410.93,96.95,15541.95,1035.66,4154.8,526,2818.12,103.48,587.95
1992/7/23,412.08,97,16039.94,1014.57,3978.87,518.53,2678.34,102.58,581.09
1992/7/24,411.6,95.91,15497.79,1142.02,4022.16,521.99,2678.34,102.64,577.33
1992/7/27,411.54,95.88,15373.34,1149.33,4008.22,517.48,2804.15,104.15,572.13
1992/7/28,417.52,96.25,15426.64,1105.95,3959.1,514.45,2830.57,103.91,586.03
1992/7/29,422.23,97.16,15095.95,1087.12,3947.32,508.84,2755.25,103.4,576.6
1992/7/30,423.92,97.67,15555.6,1057.4,4029.53,509.23,2698.83,102.78,581.63
1992/7/31,424.21,97.26,15910.28,1052.07,4108.52,509.95,2727.06,103.56,591.66
1992/8/3,425.09,97.23,15709.45,1031.55,4072.08,508.63,2722.65,103.22,579.51
1992/8/4,424.36,97.15,15692.59,1035.63,4088.18,501.48,2686.49,102.88,577.33
1992/8/5,422.19,96.7,15983.64,1012.55,4134.91,493.33,2630.23,102.59,575.98
1992/8/6,420.59,96.95,15926.44,1002.17,4122.78,500.04,2529.59,101.53,577.83
1992/8/7,418.88,95.77,15518.27,1005.23,4082.9,495.22,2590.68,101.35,586.15
1992/8/10,419.42,94.95,15066.34,964.09,3951.73,507.88,2668.25,100.86,586.33
1992/8/11,418.9,94.02,14822.56,863.41,3958.28,502.45,2693.42,100.65,582.75
1992/8/12,417.78,93.44,14773.79,781.21,3901.61,492.66,2678.83,101.31,577.49
1992/8/13,417.73,93.25,14768.17,850.94,3893.34,488.25,2678.83,101.3,569.14
1992/8/14,419.91,94.53,14820.25,858.38,3914.9,478.9,2795.18,101.42,563.8
1992/8/17,420.74,94.86,14929.55,939.46,3784.48,462.13,2889.08,101.18,562.72
1992/8/18,421.34,94.12,14309.41,933.44,3772.91,464.95,2921.53,101.22,554.37
1992/8/19,418.18,94.35,14650.74,939.51,3733.93,479.09,2982.6,100.11,552.64
1992/8/20,418.26,94.1,15267.76,932.32,3733.06,467.7,2995.25,100.05,543.57
1992/8/21,414.85,95.13,16216.88,916.25,3861.63,459.07,3034.94,100.32,536.81
1992/8/24,410.72,92.43,16627.96,884.1,3850.68,483.73,3053.12,101.85,526.61
1992/8/25,411.61,91.55,16380.77,849.57,3816.38,494.5,2959.41,101.18,533.21
1992/8/26,413.51,91.31,16541.65,877.89,3793.03,513.87,2909.32,101.73,544.73
1992/8/27,413.53,92.36,17555,863.77,3800.97,520.61,2996.98,101.5,553.51
1992/8/28,414.84,92.35,17970.79,848.2,3852.45,518.56,3031.63,102.33,557.63
1992/8/31,414.03,92.82,18061.12,823.27,3946.35,562.8,3031.63,102.1,548.13
1992/9/1,416.07,91.99,17740.06,824.96,3960.45,558.6,3070.49,103.05,550.73
1992/9/2,417.98,92.05,17587.72,787.67,3933.61,562.74,3040.57,103.75,544.86
1992/9/3,417.98,94.13,18386.49,764.11,3888.49,563.94,3079.53,103.29,541.28
1992/9/4,417.08,93.96,18555.3,753.58,3888.49,544.08,3166.1,101.65,544.17
1992/9/7,417.08,93.75,18440.18,702.83,3852.27,557.59,3226.52,102.71,542.77
1992/9/8,414.44,93.03,18282.42,640.12,3758.38,553.35,3201.46,103.8,544.53
1992/9/9,416.36,92.54,18875.55,635.74,3770.12,551.12,3198.69,102.9,538.85
1992/9/10,419.95,92.54,18908.47,692.78,3785.5,551.12,3198.69,102.96,530.08
1992/9/11,419.58,93.61,18107.69,776.29,3785.5,551.12,3219.92,101.47,531.02
1992/9/14,425.27,96.97,18471.4,734.98,3685.04,551.31,3274.85,99.78,540.75
1992/9/15,419.77,95.3,18471.4,738.16,3716.72,544.82,3410.29,100.1,531.67
1992/9/16,419.92,97.2,17944.7,769.04,3664.52,539.3,3404.96,98.27,527.99
1992/9/17,419.93,96.5,18116.52,761.72,3441.69,533.66,3378.18,96.68,527.28
1992/9/18,422.93,99.98,18166.8,754.4,3437.6,535.02,3383.62,97.26,527.89
1992/9/21,422.14,97.21,18066.24,733.44,3481.9,521.54,3274.74,96.88,527.11
1992/9/22,417.14,98.78,18282.72,722.7,3524.75,519.16,3298.75,97.27,518.19
1992/9/23,417.44,97.64,18282.72,712.37,3529.42,524.35,3298.75,94.93,517.45
1992/9/24,418.47,98.46,18609.95,730.57,3540.48,523.35,3246.96,93.75,525.71
1992/9/25,414.35,97.6,18394.76,729.79,3472.5,525.57,3256.59,93.44,530.01
1992/9/28,416.62,94.78,17972.61,724.7,3351.63,516.04,3239.98,94.08,522.38
1992/9/29,416.8,94.93,17748.09,710.63,3397.29,514.11,3195.75,93.2,532.6
1992/9/30,417.8,94.69,17399.08,702.32,3524.21,513.82,3294.42,93.58,534.77
1992/10/1,416.29,93.51,17369.91,702.32,3584.08,508.76,3315.72,94.18,539.21
1992/10/2,410.47,94.22,17324.07,702.32,3717.71,513.12,3315.72,94.09,535.59
1992/10/5,407.57,89.09,17101.5,679.62,3720.45,502.22,3315.72,94.12,530.99
1992/10/6,407.18,90.66,17268.1,674.24,3562.87,507.76,3247.76,90.46,526.71
1992/10/7,404.25,91.42,17111.74,665.26,3592.12,524.38,3247.76,90.01,529.94
1992/10/8,407.75,92.48,17335.51,643.69,3688.21,518.43,3211.55,87.7,526.12
1992/10/9,402.66,93.62,17059.78,660.29,3622.75,524.27,3275.57,87.24,526.98
1992/10/12,407.44,94.42,17302.01,690.57,3602.83,514.9,3166.52,88.01,526.98
1992/10/13,409.3,94.64,17490.67,673.99,3602.96,514.39,3187.76,87.25,522.35
1992/10/14,409.37,93.86,17344.03,663.75,3633.22,524.96,3105.63,87.07,523.01
1992/10/15,409.6,92.48,17628.49,663.53,3729.02,521.85,3086.45,87.07,519.1
1992/10/16,411.73,92.68,17369.81,664.75,3707.18,518.91,3086.45,85.45,524.21
1992/10/19,414.98,91.77,16903.81,632.4,3734.51,539.7,3086.45,83,531
1992/10/20,415.48,94.58,16987.66,616.29,3724.17,540.45,3050.9,80.32,540.97
1992/10/21,415.67,93.01,17141.52,585.7,3694.38,559.71,2934.66,80.86,538.77
1992/10/22,414.9,95.16,17013.04,539.8,3699.23,568.97,2987.29,80.21,542.19
1992/10/23,414.1,96.6,17117.65,559.73,3662.6,571.34,2987.29,79.32,549.76
1992/10/26,418.16,95.96,17011.33,506.94,3670.9,582.74,2987.21,79.36,551.65
1992/10/27,418.49,95.44,17185.26,450.28,3647.97,584.1,2987.21,79.66,542.78
1992/10/28,420.13,94.97,17068.41,463.21,3670.9,585.34,2876.7,79.81,546.73
1992/10/29,420.86,94.77,16937.71,484.25,3640.9,605.78,2862.15,79.33,559.54
1992/10/30,418.68,94.74,16767.4,507.25,3631.73,610.09,2833.34,78.91,568.43
1992/11/2,422.75,95.35,16853.36,477.61,3559.51,621.97,2833.34,76.86,565.18
1992/11/3,419.92,96.17,16853.36,479.81,3559.66,605.52,2928.89,77.6,556.09
1992/11/4,417.11,96.1,17065.2,469.9,3506.05,619,2926.18,77.32,554.15
1992/11/5,418.34,96.02,17031.59,462.63,3593.41,631.31,2794.83,76.66,549.37
1992/11/6,417.58,95.77,16869.81,457.05,3532.61,644.94,2756.19,76.7,557.35
1992/11/9,418.59,95.91,16417.05,428.61,3530.14,686.81,2685.39,76.01,556.33
1992/11/10,418.62,96.97,16437.11,400.53,3534.53,676.86,2685.39,75.59,554.11
1992/11/11,422.2,96.69,16318.15,410.16,3570.89,658.96,2596.53,75.19,557.95
1992/11/12,422.87,96.92,16376.93,415.79,3570.89,636.99,2641.81,74.99,554.96
1992/11/13,422.43,97.1,16330.79,414.09,3555.51,652.97,2586.68,75.55,546.61
1992/11/16,420.68,96.49,16162.99,399.32,3588.44,616.64,2586.68,74.12,540.73
1992/11/17,419.27,96.54,15993.48,393.52,3583.71,631.42,2586.68,73.69,549.69
1992/11/18,422.85,97.07,16778.84,407.61,3660.1,621.25,2524.71,74.35,548.75
1992/11/19,423.61,96.7,16871.31,398.95,3682.38,632.49,2423.26,75.22,549.2
1992/11/20,426.65,96.31,17033.6,401.44,3724.33,635.55,2479.56,74.38,547.5
1992/11/23,425.12,96.77,17033.6,410.39,3698.51,669.46,2530.47,75,551.79
1992/11/24,427.59,97.33,17096.09,440.04,3687.22,655.05,2546.86,75.65,555.86
1992/11/25,429.19,96.8,17302.01,571.63,3673.51,652.47,2556.56,76.27,557.22
1992/11/26,429.19,96.93,17479.04,562.01,3676.56,660.94,2487.11,76.17,562.14
1992/11/27,430.16,98.09,17470.61,637.67,3681.94,650.85,2486.41,76.4,565.93
1992/11/30,431.35,98.4,17683.65,724.6,3675.01,663.36,2518.1,77.6,563.85
1992/12/1,430.78,98.81,17313.04,716.74,3646.76,659.93,2547.69,78.12,563.25
1992/12/2,429.89,98.4,17393.68,722.2,3635.7,650.2,2593.62,79.84,561.12
1992/12/3,429.91,98.92,17260.08,808.2,3614.08,638.93,2619.9,81.04,562.58
1992/12/4,432.06,98.77,17295.69,807.02,3651.39,635.28,2696.86,81.4,566.94
1992/12/7,435.31,99.44,17207.12,793.25,3755.77,616.21,2696.86,79.87,570.94
1992/12/8,436.99,99.26,17281.85,753.94,3761.01,625.61,2696.86,80.04,574.56
1992/12/9,435.65,98.34,17406.22,676.45,3776.55,620.74,2696.86,78.17,573.42
1992/12/10,434.64,97.53,17501.3,625.23,3746.75,642.03,2550.22,78.36,574.74
1992/12/11,433.73,97.58,17441.02,722.28,3734.3,645.7,2536.87,78.98,574.5
1992/12/14,432.84,97.49,17289.97,705.07,3696.76,651.23,2469.45,79.91,578.25
1992/12/15,432.57,97.39,17480.74,682.24,3688.26,650.21,2477.27,80.94,571.27
1992/12/16,431.52,96.84,17268.71,685.82,3674.92,654.09,2374.72,81.69,571.5
1992/12/17,435.43,98.1,17437.91,707.82,3668.67,660.6,2400.16,83.14,573.21
1992/12/18,441.28,99.43,17680.74,698.13,3657.99,660.6,2476.89,82.18,576.27
1992/12/21,440.7,100.36,17645.44,731.68,3576.09,653.46,2542.1,81.13,579.75
1992/12/22,440.31,100.8,17690.67,725.78,3579.97,657.01,2562.1,80.94,586.17
1992/12/23,439.03,100.65,17690.67,732.05,3448.15,670.43,2571.36,80.31,596.57
1992/12/24,439.77,100.94,17648.85,758.59,3456,675.36,2615.37,79.96,597.27
1992/12/25,439.77,100.94,17557.04,764.28,3456,675.36,2615.37,79.96,597.27
1992/12/28,439.15,100.04,17188.62,757.31,3327.67,678.44,2615.37,78.26,606.46
1992/12/29,437.98,101.8,17285.64,768.91,3377.06,678.44,2615.37,77.23,601.97
1992/12/30,438.82,101.41,16924.95,767.52,3377.06,678.44,2615.37,77.9,602.26
1992/12/31,435.71,101.55,16924.95,780.39,3377.06,678.44,2615.37,77.66,602.26
1993/1/1,435.71,101.55,16924.95,780.39,3377.06,678.44,2615.37,77.66,602.26
1993/1/4,435.38,101.77,16994.08,814.04,3377.06,697.41,2539.67,77.18,601.79
1993/1/5,434.34,103.24,16842.58,858.72,3342.18,690.79,2501.52,77.28,621.24
1993/1/6,434.52,103.17,16782.88,847.44,3188.44,688.4,2447.5,77.58,624.32
1993/1/7,430.73,102.42,16780.98,868.97,3135.56,696.95,2395.8,77.19,626.48
1993/1/8,429.05,101.91,16634.69,889.47,3171.99,704.5,2420.67,77.62,626.72
1993/1/11,430.95,100.78,16589.55,977.42,3171.24,708.42,2420.67,78.91,626.5
1993/1/12,431.04,100.67,16681.05,987.26,3217.55,703.05,2420.67,78.44,625.81
1993/1/13,433.03,100.64,16517.91,1024.05,3227.93,705.93,2420.67,77.64,619.36
1993/1/14,435.94,100.94,16515.6,1086.43,3297.56,692.23,2459.67,78.14,622.95
1993/1/15,437.15,101.82,16515.6,1063.76,3314.83,693.29,2525.54,78.77,621.83
1993/1/18,436.84,102.22,16617.24,1055.32,3356.8,693.23,2586.05,78.38,619.8
1993/1/19,435.13,101.67,16798.64,991.83,3420.62,699.32,2545.12,79.61,618.04
1993/1/20,433.37,101.66,16510.18,1043.31,3420.62,700,2531.55,80.81,616.65
1993/1/21,435.49,101.84,16538.68,1074.26,3420.62,699.92,2544.23,81.12,615.26
1993/1/22,436.11,101.79,16336.81,1100.31,3420.62,699.92,2542.39,81.75,621.98
1993/1/25,440.01,100.99,16287.45,1100.31,3420.62,707.61,2555.85,84.17,621.73
1993/1/26,439.95,102.01,16492.63,1100.31,3420.62,702.5,2555.85,84.79,621.56
1993/1/27,438.11,101.28,16509.68,1162.44,3283.09,694.57,2595.13,83.98,606.74
1993/1/28,438.66,101.46,17063.41,1150.37,3293.01,687.79,2654.25,83.95,595.86
1993/1/29,438.78,101.46,17023.78,1198.48,3251.23,679.96,2680.79,83.39,592.72
1993/2/1,442.52,102.41,17133.64,1278.5,3501.23,663.57,2634.43,83.31,589.36
1993/2/2,442.56,102.06,17186.31,1310.58,3542.26,666.18,2663,85.19,583.79
1993/2/3,447.2,103.21,17222.03,1300.56,3553.36,678.34,2660.75,85.21,582.93
1993/2/4,449.56,104.04,17190.63,1371.58,3571.49,684.04,2638.54,84.85,595.54
1993/2/5,448.93,105.2,17332.9,1332.96,3621.46,677.31,2648.89,86.07,594.81
1993/2/8,447.85,105.23,17281.73,1393.17,3648.75,672.18,2712.56,88.36,591.62
1993/2/9,445.33,104.06,17022.27,1474.92,3637.03,675.33,2771.68,91.1,592.15
1993/2/10,446.23,103.95,17089.9,1454.46,3578.1,677.25,2812.12,89.97,594.57
1993/2/11,447.66,104.16,17089.9,1397.38,3621.43,681.6,2785.83,90.79,599.58
1993/2/12,444.58,104.09,16851.51,1458.76,3775.19,683.4,2745.48,90.24,589.76
1993/2/15,444.58,104.83,17117.99,1536.82,3876.76,677.52,2640.4,89.44,592.61
1993/2/16,433.91,104.09,16916.32,1513.48,3874.73,672.22,2607.51,88.64,584.34
1993/2/17,433.3,103.82,17009.63,1504,4001.16,665.12,2638.85,93.2,583.39
1993/2/18,431.9,104.86,16982.14,1508.22,3961.5,653.91,2671.37,92.72,579.34
1993/2/19,434.22,105.47,17010.03,1499.74,3912.67,654.52,2671.37,93.01,590.81
1993/2/22,435.24,105.67,16820.61,1456.29,4098.44,674.71,2708.34,94.54,591.15
1993/2/23,434.8,104.75,16863.15,1367.36,4071.49,676.62,2741.38,94.41,587.28
1993/2/24,440.87,103.99,16798.94,1264.96,4049.5,672.81,2753.67,96.18,580.65
1993/2/25,442.34,104.49,16907.39,1410.36,4156.88,655.61,2799.35,95.32,582.05
1993/2/26,443.38,105.93,16953.35,1339.88,4278.63,644.7,2813.15,94.54,589.64
1993/3/1,442.01,107.3,16879.6,1199.73,4517.59,642.96,2571.18,93.01,582.71
1993/3/2,447.9,107.18,16864.25,1245.11,4344.99,633.73,2543.82,93.38,583.44
1993/3/3,449.26,108.08,16853.92,1231.77,4582.61,632.99,2565.32,93.88,590.74
1993/3/4,447.34,107.78,16759.61,1159.13,4737.32,622.22,2532.67,94.25,589.63
1993/3/5,446.11,108.58,16817.7,1133.46,4731.85,615.57,2471.74,92.31,590.23
1993/3/8,454.71,109.07,17686.47,1209.65,4601.58,625.62,2471.74,90.76,593.46
1993/3/9,454.4,108.8,17848.3,1137.79,4474.47,626.23,2336.96,91.21,598.44
1993/3/10,456.33,109.16,17858.63,1188.97,4474.4,626.23,2287.15,91,597.3
1993/3/11,453.72,108.96,17904.79,1261.8,4619.38,615.26,2330.09,89.55,600.44
1993/3/12,449.83,108.18,18037.52,1236.37,4564.53,628.16,2361.15,89.63,600.2
1993/3/15,451.43,108.3,18086.18,1177.75,4507,645.73,2421.27,89.38,607.8
1993/3/16,451.37,108.46,17968.3,1222.55,4489.99,637.87,2459.85,89.07,616.01
1993/3/17,448.31,107.88,18173.37,1202.85,4511.62,663.05,2409.23,88.26,612.36
1993/3/18,451.89,108.47,18727.9,1184.48,4664.46,666.39,2393.58,88.31,616.62
1993/3/19,450.18,109.04,18537.17,1174.99,4589.92,668.63,2376.76,89.49,617.05
