Dates,SPX Index,SXXP Index,NKY Index,SHCOMP Index,HSCEI Index,TWSE Index,KOSPI Index,SENSEX Index,MXSO Index,MXMU Index,MXLA Index
2001-07-27,1205.82,310.0,11798.08,2065.728,2063.57,4320.59,541.13,3251.53,233.12,120.81,882.83
2001-07-30,1204.52,313.68,11579.27,1956.823,2015.85,4320.59,533.53,3285.89,235.96,121.2,891.39
2001-07-31,1211.23,316.95,11860.77,1920.318,1982.5,4352.98,541.55,3329.28,237.84,119.71,890.11
2001-08-01,1215.93,317.89,11959.33,1986.928,1995.74,4354.52,562.79,3284.17,238.24,120.42,880.05
2001-08-02,1220.75,317.92,12399.2,1957.023,1960.92,4490.19,567.46,3298.78,237.99,120.52,888.86
2001-08-03,1214.35,315.16,12241.97,1958.692,1895.52,4530.68,568.69,3325.38,238.02,120.34,891.23
2001-08-06,1200.48,314.87,12243.9,1882.126,1813.02,4470.73,569.37,3329.95,237.38,117.94,893.41
2001-08-07,1204.4,315.38,12319.46,1903.932,1852.84,4404.0,567.5,3319.67,238.57,115.91,897.93
2001-08-08,1183.53,311.48,12163.67,1895.169,1844.54,4514.1,565.94,3302.32,238.39,115.49,896.83
2001-08-09,1183.43,305.44,11754.56,1924.59,1862.65,4448.52,549.67,3319.61,236.67,115.11,895.94
2001-08-10,1190.16,303.19,11735.06,1955.036,1879.98,4476.91,555.34,3316.21,237.95,115.86,898.41
2001-08-13,1191.29,304.38,11477.56,1955.1,1869.56,4520.76,562.0,3287.62,238.56,114.4,897.99
2001-08-14,1186.73,308.22,11917.95,1939.542,1914.67,4589.6,577.15,3331.89,241.75,115.14,894.68
2001-08-15,1178.02,305.73,11755.4,1947.359,1944.37,4623.11,577.15,3331.89,241.69,114.16,889.79
2001-08-16,1181.66,302.28,11515.02,1919.645,1909.11,4687.33,580.95,3337.91,241.02,113.68,885.14
2001-08-17,1161.97,297.92,11445.54,1924.003,1906.25,4638.36,580.99,3296.71,240.64,114.09,855.61
2001-08-20,1171.41,298.01,11257.94,1934.489,1896.13,4550.36,567.09,3278.92,239.63,114.51,855.21
2001-08-21,1157.26,301.6,11280.38,1938.871,1938.16,4562.73,568.68,3297.43,240.12,114.64,855.23
2001-08-22,1165.31,300.5,11396.43,1903.446,1910.42,4487.52,574.87,3297.43,241.03,116.06,865.48
2001-08-23,1162.09,300.98,11126.92,1902.99,1878.33,4459.76,570.07,3308.79,243.06,117.07,857.92
2001-08-24,1184.93,305.61,11166.31,1886.8,1864.56,4310.32,569.31,3305.51,245.71,118.86,867.63
2001-08-27,1179.21,305.98,11275.01,1827.25,1829.56,4384.55,578.74,3318.32,250.13,120.96,866.04
2001-08-28,1161.51,303.17,11189.4,1843.385,1801.99,4368.38,576.51,3313.07,247.74,121.71,861.38
2001-08-29,1148.6,302.51,10979.76,1847.536,1784.05,4508.69,565.63,3300.62,247.64,119.89,868.88
2001-08-30,1129.03,296.61,10938.45,1839.631,1785.01,4503.86,564.36,3286.87,245.62,119.29,861.06
2001-08-31,1133.58,297.66,10713.51,1834.138,1821.49,4509.44,545.11,3244.95,247.27,119.36,857.81
2001-09-03,1133.58,294.71,10409.68,1817.19,1784.53,4454.77,541.83,3227.12,247.93,118.87,848.76
2001-09-04,1132.94,299.69,10772.59,1862.36,1787.05,4493.53,558.79,3231.6,247.74,117.68,846.81
2001-09-05,1131.74,295.65,10598.79,1868.27,1814.54,4424.91,551.91,3228.6,247.8,118.2,839.92
2001-09-06,1106.4,288.57,10650.33,1861.561,1833.21,4338.26,552.59,3202.55,247.09,119.34,816.98
2001-09-07,1085.78,281.17,10516.79,1808.844,1785.92,4302.16,555.08,3198.4,246.21,118.12,815.86
2001-09-10,1092.54,278.82,10195.69,1856.529,1765.17,4289.1,550.73,3183.63,243.87,116.33,805.88
2001-09-11,1092.54,261.5,10292.95,1863.78,1794.82,4176.93,540.57,3150.4,244.03,112.45,747.64
2001-09-12,1092.54,266.37,9610.1,1852.604,1658.78,4176.93,475.6,3032.71,238.51,109.93,755.47
2001-09-13,1092.54,268.68,9613.09,1839.909,1678.19,3952.49,499.25,2987.5,232.67,108.85,728.4
2001-09-14,1092.54,255.18,10008.89,1818.382,1654.57,3774.62,482.29,2830.12,225.59,104.5,723.01
2001-09-17,1038.77,260.79,9504.41,1784.608,1560.55,3774.62,468.76,2680.98,213.41,102.55,732.82
2001-09-18,1032.74,258.35,9679.88,1798.622,1568.37,3774.62,484.93,2782.47,211.78,104.06,734.2
2001-09-19,1016.1,252.07,9939.6,1822.695,1660.21,3781.17,486.75,2804.16,216.93,107.0,730.83
2001-09-20,984.54,242.33,9785.16,1818.419,1653.74,3698.84,480.27,2761.66,214.09,103.72,702.33
2001-09-21,965.8,235.9,9554.99,1807.019,1629.55,3591.85,472.31,2600.12,204.48,98.25,695.05
2001-09-24,1003.45,248.1,9554.99,1794.961,1738.63,3533.51,482.19,2651.78,207.01,99.09,715.29
2001-09-25,1012.27,251.1,9693.97,1793.884,1706.5,3493.78,472.13,2617.35,205.88,98.61,712.45
2001-09-26,1007.04,254.23,9641.7,1767.814,1671.89,3625.53,472.85,2667.34,203.84,98.67,703.86
2001-09-27,1018.61,257.71,9696.53,1764.932,1691.69,3567.63,472.38,2715.5,207.06,98.11,708.54
2001-09-28,1040.94,266.29,9774.68,1764.867,1718.96,3636.94,479.68,2811.6,207.85,99.95,719.07
2001-10-01,1038.55,259.89,9972.28,1764.867,1718.96,3636.94,479.68,2795.3,207.15,99.75,713.6
2001-10-02,1051.33,261.61,10136.56,1764.867,1718.96,3492.12,479.68,2795.3,207.16,100.3,707.48
2001-10-03,1072.28,263.37,9924.23,1764.867,1722.61,3446.26,479.68,2754.95,206.53,97.57,702.94
2001-10-04,1069.63,271.67,10205.48,1764.867,1745.21,3493.66,500.64,2788.97,209.8,99.03,707.35
2001-10-05,1071.38,270.51,10205.87,1764.867,1749.88,3585.46,501.92,2812.9,209.19,98.8,705.87
2001-10-08,1062.44,269.96,10205.87,1726.533,1746.8,3520.35,496.13,2765.37,203.63,98.26,700.3
2001-10-09,1056.75,269.32,10011.77,1744.64,1780.66,3618.93,507.61,2794.42,207.85,99.83,708.37
2001-10-10,1080.99,276.02,9964.88,1686.612,1766.45,3618.93,503.46,2896.6,204.81,103.34,728.97
2001-10-11,1097.43,280.19,10347.01,1638.326,1765.09,3789.93,517.05,2943.69,207.45,109.11,746.5
2001-10-12,1091.65,278.26,10632.35,1691.326,1691.18,3801.5,516.4,2959.39,209.26,107.93,735.65
2001-10-15,1089.98,272.85,10452.54,1687.28,1698.01,3712.82,513.99,2976.3,211.34,106.93,738.44
2001-10-16,1097.54,275.4,10637.82,1655.902,1708.71,3794.86,521.91,2992.46,211.32,108.45,743.39
2001-10-17,1077.09,281.88,10755.45,1643.066,1734.35,3817.13,528.29,3043.85,213.25,110.44,751.5
2001-10-18,1068.61,277.26,10474.85,1615.579,1700.21,3811.2,524.21,2981.33,210.79,108.08,742.12
2001-10-19,1073.48,273.11,10538.79,1572.453,1684.46,3845.62,528.04,3016.84,208.15,107.04,748.03
2001-10-22,1089.9,276.67,10565.41,1520.669,1686.26,3900.62,528.7,3001.86,206.96,110.12,755.85
2001-10-23,1084.78,283.73,10861.56,1670.562,1796.27,3874.42,530.5,3061.91,208.68,112.43,755.62
2001-10-24,1085.2,284.23,10802.15,1718.06,1779.73,3986.67,541.49,3040.16,209.61,112.76,761.19
2001-10-25,1100.09,279.22,10880.1,1676.499,1779.73,4012.2,542.19,3022.16,208.75,111.48,759.94
2001-10-26,1104.61,285.69,10795.16,1677.878,1775.92,4043.57,543.41,3022.16,208.45,115.19,760.69
2001-10-29,1078.3,279.78,10612.31,1700.477,1804.94,4065.1,547.87,3009.33,205.67,116.3,746.8
2001-10-30,1059.79,273.26,10512.82,1682.769,1856.25,3915.61,533.87,2957.45,204.4,116.53,736.52
2001-10-31,1059.78,277.41,10366.34,1689.17,1865.34,3903.49,537.81,2989.35,202.76,116.35,747.16
2001-11-01,1084.1,279.06,10347.28,1707.754,1862.31,3929.69,544.09,3049.8,200.84,116.77,751.23
2001-11-02,1087.2,280.35,10383.78,1691.351,1846.12,3998.48,550.57,3052.6,200.43,117.42,754.37
2001-11-05,1102.84,286.93,10447.54,1679.572,1860.65,4080.51,561.62,3037.01,199.2,120.41,778.06
2001-11-06,1118.86,286.77,10633.72,1671.278,1855.74,4082.92,565.47,3068.89,198.68,120.6,782.79
2001-11-07,1115.8,289.15,10284.98,1594.05,1810.66,4158.15,562.03,3013.94,198.18,120.18,783.75
2001-11-08,1118.54,294.15,10431.79,1605.871,1830.68,4135.03,573.04,3059.97,200.24,124.64,788.95
2001-11-09,1120.31,291.34,10215.71,1630.359,1844.39,4123.78,576.75,3079.67,202.22,124.88,786.99
2001-11-12,1118.33,285.04,10081.56,1621.195,1845.18,4172.63,584.48,3094.14,203.32,123.88,774.95
2001-11-13,1139.09,294.61,10030.56,1615.931,1826.06,4136.54,588.83,3077.19,203.56,128.88,792.43
2001-11-14,1141.21,294.09,10086.76,1617.102,1847.26,4277.7,606.68,3113.04,203.5,128.86,796.59
2001-11-15,1142.24,294.9,10489.89,1621.344,1817.49,4403.59,606.44,3180.23,210.75,126.93,797.8
2001-11-16,1138.65,296.91,10649.09,1646.763,1776.43,4446.62,610.88,3180.23,210.72,126.72,791.66
2001-11-19,1151.06,299.74,10727.94,1669.894,1791.75,4548.63,626.43,3263.22,212.43,131.44,801.15
2001-11-20,1142.66,296.24,10575.62,1699.732,1785.06,4455.8,616.33,3231.66,211.96,131.55,793.52
2001-11-21,1137.03,296.14,10661.08,1705.664,1804.3,4533.37,615.45,3244.09,214.84,128.55,794.07
2001-11-22,1137.03,298.23,10696.82,1715.813,1815.86,4450.02,624.56,3258.13,214.32,132.23,799.06
2001-11-23,1150.34,296.74,10696.82,1712.56,1852.93,4519.08,645.18,3252.2,216.48,130.57,807.39
2001-11-26,1157.42,296.76,11064.3,1705.885,1811.35,4608.32,674.56,3322.77,217.65,132.01,814.79
2001-11-27,1149.5,293.29,10948.89,1722.589,1806.19,4580.33,670.1,3287.57,218.9,131.03,816.92
2001-11-28,1128.52,289.52,10624.81,1735.0,1778.86,4447.58,632.02,3294.12,217.77,128.4,799.55
2001-11-29,1140.2,289.2,10655.96,1732.296,1775.76,4465.83,628.86,3287.56,216.62,127.04,792.5
