,Observation,Next State,Current Weight,Action,# Rebalance,Trading Cost,Trace Error,Daily Return,Total Cost,Total Error,Total UE,Total Return,Reward
807,[6.58298324e-05 3.80054777e-03 1.07373396e-03 3.78286356e-03],[0.08       0.23999999 0.17000002 0.50999999],[0.08017438 0.24852107 0.17186051 0.51266744],[ 0.00016739  0.00099376  0.00207753 -0.00323867],87,2.482528250617067e-05,0.00872297512682596,1.0019113239776787,0.01585730895773347,8.157084871652433,6.956985564187288,1.3150207996983942,0.9931557030879987
808,[ 0.0008723  -0.00193497  0.00198129  0.00780436],[0.08       0.23999999 0.17000002 0.50999999],[0.08002264 0.24178473 0.17086528 0.51211093],[ 6.54955711e-05  4.57842659e-04 -5.25129027e-04  1.79079713e-06],87,4.032844662842856e-06,0.012592911819480038,1.013223403564807,0.015862682338300207,8.169677783471913,6.965860471135362,1.3324045471543076,1.00062511836476
809,[0.00035866 0.00270906 0.00154706 0.0041082 ],[0.08       0.23999999 0.17000002 0.50999999],[0.08002661 0.23841726 0.16956511 0.50811954],[ 0.00087196 -0.00527767  0.00038243  0.00402328],88,4.1066857336555654e-05,0.00872297512682596,1.004783577904787,0.015917659504895154,8.17840075859874,6.974401053024558,1.33872349043886,0.996005625611366
810,[-0.0003373   0.00399882  0.00137475  0.00368671],[0.08       0.23999999 0.17000002 0.50999999],[0.07989558 0.24703622 0.17122418 0.51220406],[ 3.58328196e-04 -6.33647258e-04 -5.18033087e-05  3.27122372e-04],88,5.358952049568486e-06,0.009397575754780382,0.9961285198712773,0.0159248058468436,8.18779833435352,6.983077272695404,1.3335334748927787,0.9867237977745484
811,[ 0.00092398 -0.00116045  0.0021304   0.00682904],[0.08       0.23999999 0.17000002 0.50999999],[0.07981896 0.2428698  0.16669061 0.51002184],[-3.37634575e-04  6.56115584e-04 -2.24115766e-04 -9.43652423e-05],88,5.1097202295930204e-06,0.01104388283917479,1.0103600406230553,0.015931690388139963,8.198842217192695,6.991809121931789,1.3473421218818984,0.9993092732425841
812,[0.00013355 0.00032739 0.0048084  0.00345364],[0.08       0.23999999 0.17000002 0.50999999],[0.17985245 0.13977467 0.17026436 0.51517251],[ 0.00092365 -0.00450316  0.00053154  0.00304797],88,3.543300726415655e-05,0.008722975126826085,0.9994012154858669,0.01597940049354441,8.207565192319521,7.000270926449212,1.3464876139008843,0.9906305302536363
813,[-0.09894593  0.10427228  0.00219239  0.00120424],[0.18000001 0.13999999 0.17000002 0.50999999],[0.07996762 0.24549018 0.17422944 0.51260818],[ 0.10013322 -0.10301533  0.00320953 -0.00032743],89,0.0008126344923540502,0.20661483810481268,1.0050639873988976,0.017078254612165174,8.414180030424333,7.035178630251713,1.3522120079318667,0.7973502951754641
814,[ 0.00100401  0.00083427 -0.00051436  0.00739906],[0.08       0.23999999 0.17000002 0.50999999],[0.08000965 0.23906534 0.17028908 0.50744504],[-0.09894627  0.10092957  0.00059353 -0.00257683],90,0.0008017195942945074,0.00975168821667903,1.0122954141984324,0.018174809729834804,8.423931718641013,7.044007076978508,1.3677539197910837,1.0014471708640837
815,[-0.00026544  0.00351209  0.00076468  0.00471164],[0.08       0.23999999 0.17000002 0.50999999],[0.07999912 0.24161008 0.1703257  0.51525304],[ 0.00100367 -0.00250844 -0.00211322  0.00361799],90,3.691634626183627e-05,0.009253852371267149,0.9968091147786045,0.018225139227441397,8.433185571012281,7.052807204241085,1.3633390815446127,0.9875049329097307
816,[0.00057214 0.00345691 0.00248873 0.0022052 ],[0.08       0.23999999 0.17000002 0.50999999],[0.08008464 0.24353053 0.16947928 0.50963908],[-0.00026577  0.00016938 -0.00083418  0.00093057],90,8.757709982442272e-06,0.008722975126826057,1.0071879415851326,0.018237164673230062,8.441908546139107,7.0610274615745,1.3731267434951997,0.9984529410125179
817,[0.00013401 0.00047606 0.00258162 0.00553129],[0.08       0.23999999 0.17000002 0.50999999],[0.08002128 0.24031576 0.16905545 0.51087841],[ 0.0005718   0.0001142   0.00088987 -0.00157587],90,1.2637009361592345e-05,0.008722975126825946,1.0027335273290419,0.018254564102217475,8.450631521265933,7.069796084882176,1.3768628707592698,0.9939931527732285
818,[7.27852323e-07 3.09202300e-03 2.58921359e-03 3.04101069e-03],[0.08       0.23999999 0.17000002 0.50999999],[0.08000374 0.24384224 0.1695827  0.50578044],[ 0.00013367 -0.00286665  0.00098275  0.00175022],90,2.3050371683722223e-05,0.008722975126825933,1.0002708940328409,0.018286309169010067,8.45935449639276,7.078277128639916,1.37720411749407,0.9915161738392223
819,[-6.67335024e-05 -6.92538661e-04  1.88195393e-03  7.60029336e-03],[0.08       0.23999999 0.17000002 0.50999999],[0.07970427 0.22244175 0.16671301 0.50850883],[ 3.93590957e-07 -2.50682117e-04  9.90350599e-04 -7.40062074e-04],90,7.968428752022945e-06,0.010241519453797782,0.9992091226987244,0.018297274555242136,8.469596015846557,7.087380165932265,1.3761039438654332,0.9889566378586946
820,[-0.00154959  0.01575004  0.00102543 -0.0065029 ],[0.08       0.23999999 0.17000002 0.50999999],[0.07995066 0.24212875 0.17025924 0.5097188 ],[-6.70677638e-05 -4.03524378e-03  2.83090944e-04  3.81922060e-03],90,3.296800940555628e-05,0.02482795489446131,0.9773678630278264,0.018341613705946794,8.494423970741018,7.0950657614087325,1.344914403512158,0.9524955689826604
821,[0.00021383 0.0017111  0.00168922 0.00510883],[0.08       0.23999999 0.17000002 0.50999999],[0.08004665 0.23228383 0.17281639 0.50999999],[-0.00154992  0.01240733 -0.00057344 -0.01028397],91,9.74509129414246e-05,0.008722975126826016,1.0020574499907497,0.018472933726023703,8.503146945867844,7.1037729183434255,1.3475504345027731,0.9932031548438468
822,[-0.00043668  0.00992606 -0.0020603   0.0012939 ],[0.08       0.23999999 0.17000002 0.50999999],[0.07994562 0.24287352 0.17110374 0.51323387],[ 2.13493849e-04 -1.63160692e-03  9.03595714e-05  1.32775350e-03],91,1.2840248064572416e-05,0.013716954272112752,0.9951468636279526,0.018490152412463656,8.516863900139956,7.1122225572885185,1.340993285594061,0.9814126906693998
823,[0.0006228  0.00219502 0.00171098 0.00419418],[0.08       0.23999999 0.17000002 0.50999999],[0.07958397 0.24024281 0.16988888 0.50640554],[-0.00043702  0.00658336 -0.00365917 -0.00248717],92,5.15569064377689e-05,0.008722975126826113,1.0071567460365154,0.018559781112590056,8.525586875266782,7.120700411701858,1.3505212965103708,0.9983641422095629
824,[0.00010647 0.00216441 0.00104847 0.00540363],[0.08       0.23999999 0.17000002 0.50999999],[0.07998295 0.22764641 0.17057176 0.51187185],[ 0.00062246 -0.00114769  0.00011212  0.00041311],92,9.051866875037326e-06,0.008722975126826113,0.9961212088637956,0.018571958323712032,8.534309850393608,7.129485465509784,1.345270681737223,0.9873860565258475
825,[-0.00078457  0.01341378 -0.00068313 -0.00322311],[0.08       0.23999999 0.17000002 0.50999999],[0.07984488 0.24327634 0.16617288 0.50270331],[ 0.00010613 -0.0011783  -0.00055039  0.00162256],92,1.358125339125972e-05,0.01810458475134842,0.9900729582185859,0.01859004716594504,8.552414435144957,7.137419334573988,1.3318978530102978,0.9719502846250044
826,[-0.00048867 -0.00189619  0.00408546  0.00702237],[0.08       0.23999999 0.17000002 0.50999999],[0.07971512 0.23106664 0.1687111  0.51302733],[-0.0007849   0.01007107 -0.00228199 -0.00700418],93,7.833567473866413e-05,0.013492685111252914,0.9919974186365086,0.018693539159518942,8.56590712025621,7.146524223494044,1.321134896956725,0.9784012415316817
827,[-0.00031553  0.0105347   0.00161634 -0.00311253],[0.08       0.23999999 0.17000002 0.50999999],[0.07988447 0.24492131 0.16943914 0.50718949],[-0.000489   -0.00523889  0.00248659  0.0032413 ],94,4.419315544246518e-05,0.01557910211339733,0.9925201867073418,0.018751484989362303,8.581486222369607,7.1543077024361645,1.3111946694732117,0.976883138764101
828,[ 0.00023028 -0.00122779  0.00240243  0.00731805],[0.08       0.23999999 0.17000002 0.50999999],[0.07944827 0.23079829 0.17019519 0.50297232],[-3.15865704e-04  7.19199035e-03  1.74801687e-05 -6.89360481e-03],95,5.52056327591554e-05,0.01117856344999231,1.0014344170574407,0.018823970155437048,8.592664785819599,7.1632853896652176,1.3130030841413307,0.9901833684413737
829,[-0.00078789  0.00865184 -0.00146676  0.00232579],[0.08       0.23999999 0.17000002 0.50999999],[0.07991197 0.23795587 0.16957667 0.51433003],[ 0.00022995 -0.0045705   0.00080357  0.00353698],95,3.5046305139707565e-05,0.013232276981125696,0.9834140783655448,0.018869221233262668,8.605897062800725,7.171953718276209,1.2911797019752285,0.9701365503065935
830,[0.00022991 0.00580834 0.0023226  0.00036212],[0.08       0.23999999 0.17000002 0.50999999],[0.08039928 0.23950731 0.16921392 0.51654409],[-0.00078822  0.00530914 -0.00306563 -0.00145529],96,4.003348136047379e-05,0.008722975126826085,1.0017745468829844,0.018921001309518393,8.614620037927551,7.18002962607393,1.2934192704722094,0.9929997916799026
831,[5.39177589e-05 5.18446095e-03 3.33809020e-03 1.46506218e-04],[0.08       0.23999999 0.17000002 0.50999999],[0.07996091 0.25186569 0.17010361 0.5098231 ],[ 0.00022958  0.00246564  0.00072373 -0.00341895],96,2.582529650089108e-05,0.008722975126825808,1.0056646042247954,0.018954592597450866,8.623343013054377,7.188108000994947,1.3007125757999982,0.9969080378100371
832,[ 0.00096831 -0.00559712  0.00347132  0.00988046],[0.08       0.23999999 0.17000002 0.50999999],[0.07944705 0.23650891 0.16739358 0.50482179],[ 5.35834975e-05  1.84175583e-03  1.73922721e-03 -3.63456654e-03],96,2.760875422461377e-05,0.0199172146470743,1.0117533084888086,0.018990924733507265,8.643260227701452,7.197201763595429,1.3159643409048263,0.991799761705678
833,[-0.00039772  0.00400272  0.00220155  0.00291643],[0.08       0.23999999 0.17000002 0.50999999],[0.08008653 0.23948999 0.16909536 0.50573151],[ 0.00096798 -0.00893982  0.00187246  0.00609939],97,6.870462598344757e-05,0.009518420303092537,0.9881713351445263,0.019080261896418923,8.652778648004544,7.205780442445685,1.3003078269166592,0.9785635776785221
834,[-0.00053694  0.00250483  0.00155184  0.00520324],[0.08       0.23999999 0.17000002 0.50999999],[0.07985459 0.22475876 0.16808968 0.51753999],[-0.00039806  0.00066001  0.00060269 -0.00086465],97,9.58870925516581e-06,0.009796848551646906,0.9944033972511633,0.01909266027058396,8.66257549655619,7.2147044059703225,1.2930180522845092,0.9845941503253514
835,[-0.00064108  0.01636936  0.00185299 -0.0088583 ],[0.08       0.23999999 0.17000002 0.50999999],[0.08027069 0.2446502  0.1731673  0.50699863],[-5.37270974e-04 -8.37872846e-04 -4.70259910e-05  1.42216981e-03],97,1.0739124836670159e-05,0.02772173337832834,0.9902430287929219,0.0191064105195877,8.690297229934519,7.221825605302081,1.2803882264958575,0.9625075451655898
836,[ 1.35894934e-04 -6.93073673e-05 -6.92003941e-04  9.34839150e-03],[0.08       0.23999999 0.17000002 0.50999999],[0.08017792 0.24655688 0.17131141 0.51385933],[-0.00064141  0.01302666  0.00025413 -0.01263938],98,9.930664337021919e-05,0.010245597743405818,1.005086827780475,0.019234195745156064,8.700542827677925,7.231144002918632,1.2867741898392056,0.9947134448115008
837,[ 0.00076574 -0.00031332  0.00230303  0.00596753],[0.08       0.23999999 0.17000002 0.50999999],[0.08001874 0.23952416 0.16909758 0.51397347],[ 0.00013556 -0.00341201 -0.00229087  0.00556732],99,4.28557773409336e-05,0.009349616241395742,1.0119055339715621,0.01928999562911366,8.70989244391932,7.239803733570233,1.3020387779618978,1.0025001178462087
838,[0.00019022 0.00444301 0.00294216 0.00114759],[0.08       0.23999999 0.17000002 0.50999999],[0.0799741  0.24439027 0.17019829 0.50293574],[ 0.00076541 -0.00365603  0.00070416  0.00218645],99,2.78000772452062e-05,0.008722975126826127,1.0026139562232452,0.019326286018238707,8.718615419046147,7.247981984825992,1.3054060535498544,0.993854690707294
839,[-0.00017433 -0.00166048  0.00097376  0.00958402],[0.08       0.23999999 0.17000002 0.50999999],[0.07897531 0.23582086 0.16535016 0.49724475],[ 0.00018988  0.00110031  0.00134329 -0.00263348],99,2.0076545147731548e-05,0.012392583369938162,0.997498397122343,0.01935242797352474,8.731008002416084,7.2573867523573155,1.3021142379662132,0.9850796717971189
840,[-0.00080183  0.00206686  0.00242385  0.0050341 ],[0.08       0.23999999 0.17000002 0.50999999],[0.07981388 0.24397492 0.17049905 0.51136154],[-0.00017466 -0.00500318 -0.00062511  0.00580295],100,4.412764500861879e-05,0.01032663183848162,0.9773910762761178,0.019408585581379624,8.741334634254565,7.266345559591198,1.2726173772454004,0.9670082868297812
841,[0.00063482 0.00073834 0.00205764 0.00529217],[0.08       0.23999999 0.17000002 0.50999999],[0.07916642 0.2369642  0.16788704 0.50380606],[-0.00080216 -0.00127585  0.00082499  0.00125302],100,1.544396306276544e-05,0.008722975126826057,1.0056493867299048,0.019428350568098954,8.750057609381392,7.274956961054287,1.2797872307128895,0.9969066466163594
842,[-0.00014192  0.00345759  0.0016424   0.0037649 ],[0.08       0.23999999 0.17000002 0.50999999],[0.0798904  0.23828324 0.17080927 0.51484358],[ 0.00063449 -0.00260436  0.00045877  0.0015111 ],100,1.9464880758317236e-05,0.009006816504686113,0.9878237173191369,0.01945295766682162,8.759064425886077,7.283586231829463,1.2641792687145286,0.9787922937157281
843,[0.00041447 0.00596777 0.00144072 0.00090001],[0.08       0.23999999 0.17000002 0.50999999],[0.08029827 0.23749569 0.16929708 0.51489114],[-1.42254950e-04  1.14888908e-04  4.35370808e-05 -1.61710386e-05],100,1.1696284887268174e-06,0.008722975126826155,1.0038264817251883,0.01945444194309247,8.767787401012903,7.29169698415918,1.269015148963539,0.9951020223220913
844,[-1.39090897e-04  6.31684134e-03  2.63671394e-03 -9.14892522e-05],[0.08       0.23999999 0.17000002 0.50999999],[0.08038691 0.24709751 0.17296739 0.51316192],[ 0.00041413  0.00262507 -0.00015814 -0.00288106],100,2.2523660140472665e-05,0.00918413542602324,1.0019821886594849,0.01948308082186278,8.776971536438927,7.299808159805662,1.2715019935346006,0.9927694143546913
845,[ 0.00069309 -0.00043607  0.00095459  0.00751136],[0.08       0.23999999 0.17000002 0.50999999],[0.08016932 0.24842353 0.17468196 0.50781229],[-0.00013943  0.00297414  0.00103785 -0.00387256],100,2.979129816314346e-05,0.009595118326563304,1.01361373586278,0.019521475072544266,8.78656665476549,7.30871043257463,1.2887740061285744,1.003980223285535
846,[ 0.00071011 -0.00235673 -0.0011676   0.01153721],[0.08       0.23999999 0.17000002 0.50999999],[0.08014337 0.24307393 0.17159153 0.51275592],[ 0.00069276 -0.00377878 -0.00064427  0.00373029],100,3.328979067001277e-05,0.015771651404488177,1.011087106255613,0.01956485233150368,8.802338306169979,7.318166296651832,1.303019877457109,0.9952720775921654
847,[0.00045867 0.00209376 0.00129566 0.00487489],[0.08       0.23999999 0.17000002 0.50999999],[0.08007598 0.2442662  0.16901383 0.50972209],[ 0.00070977 -0.00569944 -0.00276647  0.00775613],101,6.442246564595284e-05,0.008722975126825988,1.0075647512885244,0.019649425690547465,8.811061281296805,7.326783685335809,1.3127929550007842,0.9987572028026547
848,[ 0.00017008 -0.00017393  0.00310369  0.00562314],[0.08       0.23999999 0.17000002 0.50999999],[0.0799449  0.23926495 0.16750152 0.51042023],[ 0.00045834 -0.00124895 -0.00030321  0.00109382],101,1.1899919980983566e-05,0.00907083624545442,1.0030781014209054,0.01966509572226545,8.82013211754226,7.335545804393998,1.3168182427298105,0.9939915951437329
849,[-0.00017454  0.00338947  0.00361551  0.00189254],[0.08       0.23999999 0.17000002 0.50999999],[0.08001603 0.23937453 0.17206614 0.50999999],[ 0.00016974 -0.00351664  0.00150483  0.00184206],101,2.704369685819626e-05,0.00907206324173053,0.9971316080204031,0.01970060424444541,8.82920418078399,7.343907811097778,1.3130054802104036,0.9880240362564926
850,[ 0.00010069  0.00431635 -0.00021698  0.00452291],[0.08       0.23999999 0.17000002 0.50999999],[0.07981563 0.24498251 0.17074427 0.51520288],[-1.74878319e-04  4.67644709e-05  2.01665018e-03 -1.88853633e-03],101,1.5822164493767493e-05,0.009156926932411075,1.0014566975456434,0.01972140876672791,8.8383611077164,7.352601183029494,1.3148973574821534,0.9922789660909498
851,[0.00103323 0.00096461 0.0026698  0.00405533],[0.08       0.23999999 0.17000002 0.50999999],[0.07997109 0.23663512 0.16850849 0.5126783 ],[ 0.00010035  0.00097365 -0.00181584  0.00074184],101,1.3943827889035021e-05,0.008722975126826099,1.0107452916771196,0.01973994022524203,8.847084082843226,7.360934436056614,1.3290079784113285,1.0020037850917793
852,[-1.47643862e-04  6.18416728e-03  2.71766739e-03 -3.12156837e-05],[0.08       0.23999999 0.17000002 0.50999999],[0.08022033 0.24618415 0.17100912 0.51368713],[ 0.0010329  -0.0023781   0.00107094  0.00027426],101,1.845737513983193e-05,0.009080694217927815,0.9977930014190639,0.01976441563363142,8.856164777061155,7.369054390827657,1.3260503296901005,0.9886878317927467
853,[ 0.00066073 -0.00013863  0.00246724  0.00573363],[0.08       0.23999999 0.17000002 0.50999999],[0.08012486 0.23906639 0.16872883 0.51009259],[-0.00014798  0.00284146  0.0011188  -0.00381229],101,3.0668834671727e-05,0.009000241804953,1.0111007288928198,0.01980553425379243,8.865165018866108,7.37770929913121,1.340729786479897,1.0020593684677057
854,[-0.00028408  0.00380026  0.00253406  0.00267273],[0.08       0.23999999 0.17000002 0.50999999],[0.08048472 0.24093192 0.17336528 0.51691265],[ 0.0006604  -0.00348134  0.00086838  0.00195256],101,2.7258399513044763e-05,0.009291131620230542,0.9980126641782241,0.01984200677629245,8.874456150486338,7.386220169706659,1.3380287599997447,0.9886850600354935
855,[0.00044597 0.0051958  0.0002376  0.00284361],[0.08       0.23999999 0.17000002 0.50999999],[0.08020855 0.24055835 0.17244002 0.51157412],[-0.00028441  0.00045756  0.0009352  -0.00110834],101,1.0883098180114255e-05,0.008722975126825946,1.0116945693540622,0.019856738811307104,8.883179125613164,7.394594884989,1.3536618682329284,1.0029568621922216
856,[ 1.73441604e-04  3.92899843e-03 -2.06238601e-05  4.64115895e-03],[0.08       0.23999999 0.17000002 0.50999999],[0.0802044  0.23999999 0.17064745 0.51070116],[ 0.00044563  0.0018531  -0.00136127 -0.00093747],101,1.817237615316725e-05,0.00876422284695226,1.0047810368053312,0.019881455226866282,8.891943348460117,7.4032807345365415,1.3601091761942696,0.9959920975428197
