a2c_4, 226.25,0.0435, 6.86, 331, 2009-10-29, 2019-10-29
a2c_4, 226.25,0.0435, 6.86, 331, 2009-10-29, 2019-10-29
a2c_4, 226.25,0.0435, 6.86, 331, 2009-10-29, 2019-10-29
a2c_4, 225.61,0.0434, 7.19, 334, 2009-10-29, 2019-10-29
a2c_4, 226.25,0.0435, 6.86, 331, 2009-10-29, 2019-10-29
a2c_4, 225.85,0.0435, 6.97, 332, 2009-10-29, 2019-10-29
a2c_4, 226.25,0.0435, 6.86, 331, 2009-10-29, 2019-10-29
a2c_4, 226.09,0.0435, 6.99, 333, 2009-10-29, 2019-10-29
a2c_4, 226.25,0.0435, 6.86, 331, 2009-10-29, 2019-10-29
a2c_4, 226.25,0.0435, 6.86, 331, 2009-10-29, 2019-10-29
a2c_4, 226.25,0.0435, 6.86, 331, 2009-10-29, 2019-10-29
a2c_4, 226.35,0.0436, 7.02, 335, 2009-10-29, 2019-10-29
a2c_4, 226.25,0.0435, 6.86, 331, 2009-10-29, 2019-10-29
a2c_4, 226.38,0.0436, 6.90, 336, 2009-10-29, 2019-10-29
a2c_4, 226.25,0.0435, 6.86, 331, 2009-10-29, 2019-10-29
a2c_4, 226.19,0.0435, 7.03, 333, 2009-10-29, 2019-10-29
a2c_4, 226.25,0.0435, 6.86, 331, 2009-10-29, 2019-10-29
a2c_4, 226.25,0.0435, 6.86, 331, 2009-10-29, 2019-10-29
a2c_4, 226.33,0.0436, 7.02, 333, 2009-10-29, 2019-10-29
a2c_4, 226.25,0.0435, 6.86, 331, 2009-10-29, 2019-10-29
a2c_4, 226.25,0.0435, 6.86, 331, 2009-10-29, 2019-10-29
a2c_4, 226.28,0.0435, 6.94, 334, 2009-10-29, 2019-10-29
a2c_4, 226.25,0.0435, 6.86, 331, 2009-10-29, 2019-10-29
a2c_4, 226.25,0.0435, 6.86, 331, 2009-10-29, 2019-10-29
a2c_4, 226.30,0.0436, 6.90, 333, 2009-10-29, 2019-10-29
a2c_4, 226.25,0.0435, 6.86, 331, 2009-10-29, 2019-10-29
