model,return,sharpe,cost,n_trade,start,end
a2c_18, 120.81,0.0562, 2.94, 58, 2015-10-29, 2017-10-29
a2c_18, 121.95,0.0570, 2.76, 58, 2015-10-29, 2017-10-29
a2c_18, 121.17,0.0568, 2.61, 50, 2015-10-29, 2017-10-29
a2c_18, 122.64,0.0585, 2.64, 55, 2015-10-29, 2017-10-29
a2c_18, 121.37,0.0573, 1.78, 38, 2015-10-29, 2017-10-29
a2c_18, 122.15,0.0575, 2.23, 50, 2015-10-29, 2017-10-29
a2c_18, 121.87,0.0586, 2.99, 58, 2015-10-29, 2017-10-29
a2c_18, 123.16,0.0598, 3.41, 75, 2015-10-29, 2017-10-29
a2c_18, 121.72,0.0581, 2.40, 52, 2015-10-29, 2017-10-29
a2c_18, 121.89,0.0569, 2.87, 62, 2015-10-29, 2017-10-29
a2c_18, 121.68,0.0578, 2.53, 53, 2015-10-29, 2017-10-29
a2c_18, 123.21,0.0601, 2.20, 47, 2015-10-29, 2017-10-29
a2c_18, 120.98,0.0563, 2.84, 59, 2015-10-29, 2017-10-29
a2c_18, 121.88,0.0569, 2.20, 46, 2015-10-29, 2017-10-29
a2c_18, 121.57,0.0578, 2.71, 54, 2015-10-29, 2017-10-29
a2c_18, 122.86,0.0592, 3.02, 64, 2015-10-29, 2017-10-29
a2c_18, 121.40,0.0574, 2.67, 57, 2015-10-29, 2017-10-29
a2c_18, 122.46,0.0582, 2.84, 57, 2015-10-29, 2017-10-29
a2c_18, 121.44,0.0575, 2.56, 49, 2015-10-29, 2017-10-29
a2c_18, 122.55,0.0583, 2.64, 58, 2015-10-29, 2017-10-29
a2c_18, 121.22,0.0570, 2.41, 51, 2015-10-29, 2017-10-29
a2c_18, 121.82,0.0568, 2.86, 58, 2015-10-29, 2017-10-29
a2c_18, 122.48,0.0596, 2.80, 55, 2015-10-29, 2017-10-29
a2c_18, 123.08,0.0594, 3.14, 63, 2015-10-29, 2017-10-29
a2c_18, 121.98,0.0586, 2.52, 50, 2015-10-29, 2017-10-29
a2c_18, 123.21,0.0597, 2.09, 49, 2015-10-29, 2017-10-29
a2c_18, 123.22,0.0613, 2.54, 54, 2015-10-29, 2017-10-29
a2c_18, 123.23,0.0599, 2.77, 54, 2015-10-29, 2017-10-29
a2c_18, 122.83,0.0604, 2.63, 52, 2015-10-29, 2017-10-29
a2c_18, 121.63,0.0563, 2.54, 50, 2015-10-29, 2017-10-29
a2c_18, 122.81,0.0604, 3.18, 64, 2015-10-29, 2017-10-29
a2c_18, 123.98,0.0614, 3.18, 59, 2015-10-29, 2017-10-29
a2c_18, 122.56,0.0601, 3.13, 58, 2015-10-29, 2017-10-29
a2c_18, 122.19,0.0576, 2.56, 53, 2015-10-29, 2017-10-29
a2c_18, 122.94,0.0607, 2.97, 58, 2015-10-29, 2017-10-29
a2c_18, 122.87,0.0590, 2.61, 62, 2015-10-29, 2017-10-29
a2c_18, 122.05,0.0590, 2.88, 56, 2015-10-29, 2017-10-29
a2c_18, 122.59,0.0583, 2.68, 52, 2015-10-29, 2017-10-29
a2c_18, 121.56,0.0578, 2.97, 60, 2015-10-29, 2017-10-29
a2c_18, 122.58,0.0583, 2.55, 58, 2015-10-29, 2017-10-29
a2c_18, 121.60,0.0578, 2.31, 51, 2015-10-29, 2017-10-29
a2c_18, 123.65,0.0607, 2.80, 54, 2015-10-29, 2017-10-29
a2c_18, 121.51,0.0576, 2.71, 61, 2015-10-29, 2017-10-29
a2c_18, 122.56,0.0582, 2.91, 64, 2015-10-29, 2017-10-29
a2c_18, 122.64,0.0605, 3.06, 65, 2015-10-29, 2017-10-29
a2c_18, 122.88,0.0590, 3.59, 76, 2015-10-29, 2017-10-29
a2c_18, 122.26,0.0592, 3.38, 65, 2015-10-29, 2017-10-29
a2c_18, 122.32,0.0577, 2.21, 52, 2015-10-29, 2017-10-29
a2c_18, 121.86,0.0584, 2.29, 48, 2015-10-29, 2017-10-29
a2c_18, 122.69,0.0586, 3.30, 67, 2015-10-29, 2017-10-29
a2c_18, 122.45,0.0600, 2.56, 54, 2015-10-29, 2017-10-29
a2c_18, 122.34,0.0580, 2.56, 53, 2015-10-29, 2017-10-29
a2c_18, 120.87,0.0564, 2.66, 54, 2015-10-29, 2017-10-29
a2c_18, 121.60,0.0562, 2.46, 53, 2015-10-29, 2017-10-29
a2c_18, 122.40,0.0597, 2.67, 56, 2015-10-29, 2017-10-29
a2c_18, 122.22,0.0577, 2.85, 60, 2015-10-29, 2017-10-29
a2c_19, 125.19,0.0661, 3.27, 47, 2015-10-29, 2017-10-29
a2c_19, 124.40,0.0648, 2.10, 35, 2015-10-29, 2017-10-29
a2c_19, 123.32,0.0641, 2.26, 42, 2015-10-29, 2017-10-29
a2c_19, 123.25,0.0621, 2.26, 39, 2015-10-29, 2017-10-29
a2c_19, 123.07,0.0635, 2.10, 41, 2015-10-29, 2017-10-29
a2c_19, 123.69,0.0632, 1.62, 27, 2015-10-29, 2017-10-29
a2c_19, 123.29,0.0641, 2.40, 43, 2015-10-29, 2017-10-29
a2c_19, 124.14,0.0642, 1.83, 32, 2015-10-29, 2017-10-29
a2c_19, 124.10,0.0658, 2.53, 44, 2015-10-29, 2017-10-29
a2c_19, 123.95,0.0639, 2.00, 36, 2015-10-29, 2017-10-29
a2c_19, 122.07,0.0610, 2.40, 39, 2015-10-29, 2017-10-29
a2c_19, 124.17,0.0639, 2.59, 53, 2015-10-29, 2017-10-29
a2c_19, 122.89,0.0631, 1.83, 31, 2015-10-29, 2017-10-29
a2c_19, 123.86,0.0637, 2.17, 39, 2015-10-29, 2017-10-29
a2c_19, 123.71,0.0650, 1.79, 34, 2015-10-29, 2017-10-29
a2c_19, 122.96,0.0617, 2.07, 37, 2015-10-29, 2017-10-29
a2c_19, 123.18,0.0637, 1.95, 37, 2015-10-29, 2017-10-29
a2c_19, 125.20,0.0667, 2.11, 36, 2015-10-29, 2017-10-29
a2c_19, 122.52,0.0623, 1.78, 31, 2015-10-29, 2017-10-29
a2c_19, 124.11,0.0642, 1.64, 31, 2015-10-29, 2017-10-29
a2c_19, 123.10,0.0635, 2.12, 34, 2015-10-29, 2017-10-29
a2c_19, 124.14,0.0640, 1.77, 31, 2015-10-29, 2017-10-29
a2c_19, 123.09,0.0635, 1.76, 36, 2015-10-29, 2017-10-29
a2c_19, 124.28,0.0644, 2.04, 37, 2015-10-29, 2017-10-29
a2c_19, 122.01,0.0613, 1.93, 32, 2015-10-29, 2017-10-29
a2c_19, 123.82,0.0635, 1.28, 22, 2015-10-29, 2017-10-29
a2c_19, 122.44,0.0622, 2.47, 45, 2015-10-29, 2017-10-29
a2c_19, 123.85,0.0636, 1.76, 31, 2015-10-29, 2017-10-29
a2c_19, 122.65,0.0626, 2.24, 40, 2015-10-29, 2017-10-29
a2c_19, 123.49,0.0629, 2.43, 45, 2015-10-29, 2017-10-29
a2c_19, 120.98,0.0588, 2.00, 36, 2015-10-29, 2017-10-29
a2c_19, 123.62,0.0631, 1.90, 33, 2015-10-29, 2017-10-29
a2c_19, 123.18,0.0638, 1.75, 31, 2015-10-29, 2017-10-29
a2c_19, 123.47,0.0626, 2.13, 38, 2015-10-29, 2017-10-29
a2c_19, 122.72,0.0628, 1.72, 30, 2015-10-29, 2017-10-29
a2c_19, 123.64,0.0632, 1.80, 31, 2015-10-29, 2017-10-29
a2c_19, 122.81,0.0629, 2.14, 39, 2015-10-29, 2017-10-29
a2c_19, 123.10,0.0617, 2.36, 39, 2015-10-29, 2017-10-29
a2c_19, 123.56,0.0646, 1.98, 38, 2015-10-29, 2017-10-29
a2c_19, 124.08,0.0642, 2.11, 40, 2015-10-29, 2017-10-29
a2c_19, 123.42,0.0643, 2.31, 41, 2015-10-29, 2017-10-29
a2c_19, 123.93,0.0638, 2.02, 35, 2015-10-29, 2017-10-29
a2c_19, 123.63,0.0647, 2.05, 33, 2015-10-29, 2017-10-29
a2c_19, 123.78,0.0635, 2.49, 46, 2015-10-29, 2017-10-29
a2c_19, 122.21,0.0617, 2.34, 42, 2015-10-29, 2017-10-29
a2c_19, 123.32,0.0621, 2.08, 38, 2015-10-29, 2017-10-29
a2c_19, 123.30,0.0637, 1.43, 28, 2015-10-29, 2017-10-29
a2c_19, 123.01,0.0616, 2.76, 49, 2015-10-29, 2017-10-29
a2c_19, 123.49,0.0642, 2.25, 38, 2015-10-29, 2017-10-29
a2c_19, 124.14,0.0642, 1.80, 31, 2015-10-29, 2017-10-29
a2c_19, 123.23,0.0639, 2.20, 42, 2015-10-29, 2017-10-29
a2c_19, 123.42,0.0627, 1.66, 28, 2015-10-29, 2017-10-29
a2c_19, 122.87,0.0630, 1.49, 27, 2015-10-29, 2017-10-29
a2c_19, 123.86,0.0636, 2.35, 44, 2015-10-29, 2017-10-29
a2c_19, 123.52,0.0644, 2.26, 42, 2015-10-29, 2017-10-29
a2c_19, 124.44,0.0649, 1.92, 36, 2015-10-29, 2017-10-29
a2c_19, 122.87,0.0631, 1.86, 28, 2015-10-29, 2017-10-29
a2c_19, 124.42,0.0648, 1.87, 33, 2015-10-29, 2017-10-29
a2c_19, 121.90,0.0611, 2.15, 38, 2015-10-29, 2017-10-29
a2c_19, 123.31,0.0624, 2.34, 42, 2015-10-29, 2017-10-29
a2c_19, 124.17,0.0659, 2.49, 45, 2015-10-29, 2017-10-29
a2c_19, 123.28,0.0624, 2.34, 43, 2015-10-29, 2017-10-29
a2c_19, 122.43,0.0622, 2.62, 48, 2015-10-29, 2017-10-29
a2c_19, 122.74,0.0608, 2.03, 37, 2015-10-29, 2017-10-29
a2c_19, 122.42,0.0620, 2.69, 44, 2015-10-29, 2017-10-29
a2c_19, 124.18,0.0643, 2.09, 37, 2015-10-29, 2017-10-29
a2c_19, 122.25,0.0618, 2.30, 40, 2015-10-29, 2017-10-29
a2c_19, 123.83,0.0636, 1.73, 31, 2015-10-29, 2017-10-29
a2c_19, 122.39,0.0618, 2.20, 40, 2015-10-29, 2017-10-29
a2c_19, 122.08,0.0597, 2.32, 43, 2015-10-29, 2017-10-29
a2c_19, 124.43,0.0668, 2.12, 36, 2015-10-29, 2017-10-29
a2c_19, 123.90,0.0637, 2.14, 38, 2015-10-29, 2017-10-29
a2c_19, 122.66,0.0627, 1.68, 30, 2015-10-29, 2017-10-29
a2c_19, 124.78,0.0657, 2.76, 52, 2015-10-29, 2017-10-29
a2c_19, 123.01,0.0633, 1.66, 28, 2015-10-29, 2017-10-29
a2c_19, 122.64,0.0606, 2.19, 39, 2015-10-29, 2017-10-29
a2c_19, 123.65,0.0650, 2.49, 43, 2015-10-29, 2017-10-29
a2c_19, 123.29,0.0621, 2.38, 41, 2015-10-29, 2017-10-29
a2c_19, 123.48,0.0646, 1.75, 29, 2015-10-29, 2017-10-29
a2c_19, 124.00,0.0639, 2.01, 35, 2015-10-29, 2017-10-29
a2c_19, 124.43,0.0666, 2.67, 46, 2015-10-29, 2017-10-29
a2c_19, 123.51,0.0629, 1.99, 35, 2015-10-29, 2017-10-29
a2c_19, 123.15,0.0636, 1.54, 27, 2015-10-29, 2017-10-29
a2c_19, 123.23,0.0622, 2.10, 41, 2015-10-29, 2017-10-29
a2c_19, 122.92,0.0631, 2.04, 35, 2015-10-29, 2017-10-29
a2c_19, 123.20,0.0619, 1.63, 33, 2015-10-29, 2017-10-29
a2c_19, 122.16,0.0615, 2.28, 40, 2015-10-29, 2017-10-29
a2c_19, 123.29,0.0623, 2.09, 41, 2015-10-29, 2017-10-29
a2c_19, 121.13,0.0590, 2.09, 36, 2015-10-29, 2017-10-29
a2c_19, 123.98,0.0639, 1.53, 27, 2015-10-29, 2017-10-29
a2c_19, 123.18,0.0636, 2.33, 42, 2015-10-29, 2017-10-29
a2c_19, 124.01,0.0638, 2.24, 38, 2015-10-29, 2017-10-29
a2c_19, 122.56,0.0624, 2.00, 36, 2015-10-29, 2017-10-29
a2c_19, 123.79,0.0634, 2.28, 42, 2015-10-29, 2017-10-29
a2c_19, 122.70,0.0627, 1.82, 35, 2015-10-29, 2017-10-29
a2c_19, 124.67,0.0652, 2.87, 56, 2015-10-29, 2017-10-29
a2c_19, 122.67,0.0625, 2.18, 37, 2015-10-29, 2017-10-29
a2c_19, 124.41,0.0650, 2.51, 47, 2015-10-29, 2017-10-29
a2c_19, 122.82,0.0628, 2.11, 35, 2015-10-29, 2017-10-29
a2c_19, 124.48,0.0651, 2.36, 43, 2015-10-29, 2017-10-29
a2c_20, 136.83,0.0606, 6.94, 170, 2015-10-29, 2017-10-29
a2c_20, 136.00,0.0596, 5.74, 168, 2015-10-29, 2017-10-29
a2c_20, 138.47,0.0625, 4.83, 160, 2015-10-29, 2017-10-29
a2c_20, 136.72,0.0604, 5.69, 171, 2015-10-29, 2017-10-29
a2c_20, 137.37,0.0609, 5.46, 165, 2015-10-29, 2017-10-29
a2c_20, 134.62,0.0578, 6.08, 174, 2015-10-29, 2017-10-29
a2c_20, 133.36,0.0556, 5.54, 166, 2015-10-29, 2017-10-29
a2c_20, 134.90,0.0581, 5.05, 154, 2015-10-29, 2017-10-29
a2c_20, 134.80,0.0575, 6.08, 181, 2015-10-29, 2017-10-29
a2c_20, 136.96,0.0609, 5.93, 172, 2015-10-29, 2017-10-29
a2c_20, 139.19,0.0633, 5.25, 164, 2015-10-29, 2017-10-29
a2c_20, 135.25,0.0585, 4.79, 158, 2015-10-29, 2017-10-29
a2c_20, 135.58,0.0585, 6.01, 171, 2015-10-29, 2017-10-29
a2c_20, 136.91,0.0607, 5.67, 170, 2015-10-29, 2017-10-29
a2c_20, 135.27,0.0581, 6.31, 175, 2015-10-29, 2017-10-29
a2c_20, 135.14,0.0583, 5.32, 162, 2015-10-29, 2017-10-29
a2c_20, 136.68,0.0600, 5.65, 163, 2015-10-29, 2017-10-29
a2c_20, 137.16,0.0610, 4.31, 149, 2015-10-29, 2017-10-29
a2c_20, 135.38,0.0583, 5.40, 168, 2015-10-29, 2017-10-29
a2c_20, 137.61,0.0617, 4.70, 147, 2015-10-29, 2017-10-29
a2c_20, 134.75,0.0574, 5.51, 173, 2015-10-29, 2017-10-29
a2c_20, 137.30,0.0613, 5.97, 176, 2015-10-29, 2017-10-29
a2c_20, 136.32,0.0596, 6.47, 172, 2015-10-29, 2017-10-29
a2c_20, 136.05,0.0596, 4.88, 155, 2015-10-29, 2017-10-29
a2c_20, 136.57,0.0599, 5.94, 176, 2015-10-29, 2017-10-29
a2c_20, 134.76,0.0578, 5.51, 151, 2015-10-29, 2017-10-29
a2c_20, 137.25,0.0607, 5.17, 157, 2015-10-29, 2017-10-29
a2c_20, 135.49,0.0588, 6.22, 166, 2015-10-29, 2017-10-29
a2c_20, 137.52,0.0610, 5.87, 170, 2015-10-29, 2017-10-29
a2c_20, 136.47,0.0602, 5.59, 163, 2015-10-29, 2017-10-29
a2c_20, 134.72,0.0573, 5.87, 172, 2015-10-29, 2017-10-29
a2c_20, 135.07,0.0583, 4.50, 153, 2015-10-29, 2017-10-29
a2c_20, 136.86,0.0601, 5.46, 172, 2015-10-29, 2017-10-29
a2c_20, 137.11,0.0611, 5.26, 160, 2015-10-29, 2017-10-29
a2c_20, 136.09,0.0593, 5.30, 162, 2015-10-29, 2017-10-29
a2c_20, 137.51,0.0616, 6.29, 169, 2015-10-29, 2017-10-29
a2c_20, 135.96,0.0590, 5.46, 171, 2015-10-29, 2017-10-29
a2c_20, 137.09,0.0611, 6.28, 176, 2015-10-29, 2017-10-29
a2c_20, 136.41,0.0597, 5.53, 176, 2015-10-29, 2017-10-29
a2c_20, 136.91,0.0608, 5.49, 177, 2015-10-29, 2017-10-29
a2c_20, 137.52,0.0609, 5.88, 171, 2015-10-29, 2017-10-29
a2c_20, 138.54,0.0629, 5.16, 166, 2015-10-29, 2017-10-29
a2c_20, 137.79,0.0614, 5.78, 173, 2015-10-29, 2017-10-29
a2c_20, 135.11,0.0583, 6.08, 171, 2015-10-29, 2017-10-29
a2c_20, 137.57,0.0611, 5.68, 164, 2015-10-29, 2017-10-29
a2c_20, 135.22,0.0584, 5.64, 167, 2015-10-29, 2017-10-29
a2c_20, 138.73,0.0625, 5.81, 180, 2015-10-29, 2017-10-29
a2c_20, 138.67,0.0630, 5.60, 162, 2015-10-29, 2017-10-29
a2c_20, 136.85,0.0600, 5.64, 164, 2015-10-29, 2017-10-29
a2c_20, 135.17,0.0586, 6.02, 179, 2015-10-29, 2017-10-29
a2c_20, 138.63,0.0625, 6.24, 173, 2015-10-29, 2017-10-29
a2c_20, 135.29,0.0586, 4.92, 157, 2015-10-29, 2017-10-29
a2c_20, 136.45,0.0596, 5.94, 165, 2015-10-29, 2017-10-29
a2c_20, 136.49,0.0601, 5.38, 174, 2015-10-29, 2017-10-29
a2c_20, 135.68,0.0587, 6.24, 176, 2015-10-29, 2017-10-29
a2c_20, 135.03,0.0581, 4.96, 160, 2015-10-29, 2017-10-29
a2c_20, 135.67,0.0586, 5.03, 164, 2015-10-29, 2017-10-29
a2c_20, 135.82,0.0593, 5.70, 167, 2015-10-29, 2017-10-29
a2c_20, 135.60,0.0585, 5.27, 163, 2015-10-29, 2017-10-29
a2c_20, 135.62,0.0590, 6.02, 173, 2015-10-29, 2017-10-29
a2c_20, 137.96,0.0617, 5.14, 156, 2015-10-29, 2017-10-29
a2c_20, 135.90,0.0593, 5.62, 180, 2015-10-29, 2017-10-29
a2c_20, 137.24,0.0607, 4.98, 153, 2015-10-29, 2017-10-29
a2c_20, 133.94,0.0570, 5.92, 170, 2015-10-29, 2017-10-29
a2c_20, 136.33,0.0595, 7.14, 180, 2015-10-29, 2017-10-29
a2c_20, 136.16,0.0597, 5.19, 165, 2015-10-29, 2017-10-29
a2c_20, 136.96,0.0604, 4.60, 158, 2015-10-29, 2017-10-29
a2c_20, 138.37,0.0629, 5.50, 159, 2015-10-29, 2017-10-29
a2c_20, 135.21,0.0581, 5.73, 171, 2015-10-29, 2017-10-29
a2c_20, 136.75,0.0605, 5.60, 162, 2015-10-29, 2017-10-29
a2c_20, 136.19,0.0591, 5.91, 171, 2015-10-29, 2017-10-29
a2c_20, 136.18,0.0598, 4.63, 151, 2015-10-29, 2017-10-29
a2c_20, 136.87,0.0603, 4.53, 161, 2015-10-29, 2017-10-29
a2c_20, 136.58,0.0603, 6.02, 168, 2015-10-29, 2017-10-29
a2c_20, 135.34,0.0581, 5.48, 160, 2015-10-29, 2017-10-29
a2c_20, 135.54,0.0589, 5.87, 176, 2015-10-29, 2017-10-29
a2c_20, 135.81,0.0589, 6.33, 182, 2015-10-29, 2017-10-29
a2c_20, 136.99,0.0608, 4.44, 149, 2015-10-29, 2017-10-29
a2c_20, 137.98,0.0616, 5.17, 160, 2015-10-29, 2017-10-29
a2c_20, 135.08,0.0583, 6.44, 177, 2015-10-29, 2017-10-29
a2c_20, 138.42,0.0622, 6.36, 174, 2015-10-29, 2017-10-29
a2c_20, 136.45,0.0602, 6.25, 174, 2015-10-29, 2017-10-29
a2c_20, 136.39,0.0595, 5.50, 161, 2015-10-29, 2017-10-29
a2c_20, 137.43,0.0614, 6.26, 176, 2015-10-29, 2017-10-29
a2c_20, 137.47,0.0611, 5.82, 170, 2015-10-29, 2017-10-29
a2c_20, 136.56,0.0602, 4.89, 158, 2015-10-29, 2017-10-29
a2c_20, 137.09,0.0604, 5.29, 167, 2015-10-29, 2017-10-29
a2c_20, 136.01,0.0595, 5.50, 161, 2015-10-29, 2017-10-29
a2c_20, 135.72,0.0587, 5.21, 159, 2015-10-29, 2017-10-29
a2c_20, 132.73,0.0551, 5.90, 170, 2015-10-29, 2017-10-29
a2c_20, 137.25,0.0608, 5.10, 159, 2015-10-29, 2017-10-29
a2c_20, 134.73,0.0578, 5.35, 164, 2015-10-29, 2017-10-29
a2c_20, 137.40,0.0609, 5.07, 161, 2015-10-29, 2017-10-29
a2c_20, 134.30,0.0573, 5.35, 166, 2015-10-29, 2017-10-29
a2c_20, 137.07,0.0605, 5.61, 172, 2015-10-29, 2017-10-29
a2c_20, 136.67,0.0605, 5.67, 168, 2015-10-29, 2017-10-29
a2c_20, 136.28,0.0597, 4.16, 147, 2015-10-29, 2017-10-29
a2c_20, 136.11,0.0596, 6.10, 168, 2015-10-29, 2017-10-29
a2c_20, 137.96,0.0617, 5.04, 153, 2015-10-29, 2017-10-29
a2c_20, 136.82,0.0606, 4.04, 149, 2015-10-29, 2017-10-29
a2c_21, 126.43,0.0632, 10.24, 223, 2015-10-29, 2017-10-29
a2c_21, 125.77,0.0623, 9.71, 220, 2015-10-29, 2017-10-29
a2c_21, 126.25,0.0629, 8.79, 208, 2015-10-29, 2017-10-29
a2c_21, 127.52,0.0652, 10.11, 222, 2015-10-29, 2017-10-29
a2c_21, 127.60,0.0654, 9.09, 215, 2015-10-29, 2017-10-29
a2c_21, 128.55,0.0672, 9.19, 205, 2015-10-29, 2017-10-29
a2c_21, 126.92,0.0642, 8.19, 207, 2015-10-29, 2017-10-29
a2c_21, 130.69,0.0717, 10.20, 213, 2015-10-29, 2017-10-29
a2c_21, 126.37,0.0641, 8.86, 209, 2015-10-29, 2017-10-29
a2c_21, 125.60,0.0619, 8.78, 217, 2015-10-29, 2017-10-29
a2c_21, 128.85,0.0689, 9.14, 223, 2015-10-29, 2017-10-29
a2c_21, 129.12,0.0686, 9.12, 205, 2015-10-29, 2017-10-29
a2c_21, 130.05,0.0707, 9.19, 216, 2015-10-29, 2017-10-29
a2c_21, 128.98,0.0687, 9.04, 212, 2015-10-29, 2017-10-29
a2c_21, 128.68,0.0674, 11.09, 242, 2015-10-29, 2017-10-29
a2c_21, 127.33,0.0655, 10.51, 222, 2015-10-29, 2017-10-29
a2c_21, 126.79,0.0646, 9.04, 213, 2015-10-29, 2017-10-29
a2c_21, 126.25,0.0628, 9.04, 210, 2015-10-29, 2017-10-29
a2c_21, 130.12,0.0708, 8.78, 206, 2015-10-29, 2017-10-29
a2c_21, 127.16,0.0647, 8.24, 201, 2015-10-29, 2017-10-29
a2c_21, 128.88,0.0684, 9.67, 221, 2015-10-29, 2017-10-29
a2c_21, 126.62,0.0630, 9.72, 217, 2015-10-29, 2017-10-29
a2c_21, 127.45,0.0652, 9.46, 212, 2015-10-29, 2017-10-29
a2c_21, 130.84,0.0713, 9.71, 220, 2015-10-29, 2017-10-29
a2c_21, 128.93,0.0691, 10.30, 218, 2015-10-29, 2017-10-29
a2c_21, 128.95,0.0677, 9.60, 216, 2015-10-29, 2017-10-29
a2c_21, 128.25,0.0664, 9.84, 233, 2015-10-29, 2017-10-29
a2c_21, 128.37,0.0670, 10.26, 222, 2015-10-29, 2017-10-29
a2c_21, 128.85,0.0686, 8.48, 199, 2015-10-29, 2017-10-29
a2c_21, 127.73,0.0657, 10.44, 227, 2015-10-29, 2017-10-29
a2c_21, 127.70,0.0662, 9.74, 224, 2015-10-29, 2017-10-29
a2c_21, 125.52,0.0618, 9.70, 215, 2015-10-29, 2017-10-29
a2c_21, 125.25,0.0613, 9.65, 219, 2015-10-29, 2017-10-29
a2c_21, 129.24,0.0688, 8.78, 204, 2015-10-29, 2017-10-29
a2c_21, 130.32,0.0711, 10.26, 228, 2015-10-29, 2017-10-29
a2c_21, 126.04,0.0622, 8.99, 218, 2015-10-29, 2017-10-29
a2c_21, 125.43,0.0618, 9.15, 211, 2015-10-29, 2017-10-29
a2c_21, 127.76,0.0658, 9.21, 206, 2015-10-29, 2017-10-29
a2c_21, 126.66,0.0640, 9.81, 215, 2015-10-29, 2017-10-29
a2c_21, 127.45,0.0653, 10.36, 230, 2015-10-29, 2017-10-29
a2c_21, 127.13,0.0651, 9.65, 215, 2015-10-29, 2017-10-29
a2c_21, 131.13,0.0732, 9.34, 216, 2015-10-29, 2017-10-29
a2c_21, 129.00,0.0685, 9.01, 204, 2015-10-29, 2017-10-29
a2c_21, 127.63,0.0652, 9.42, 212, 2015-10-29, 2017-10-29
a2c_21, 124.36,0.0601, 8.83, 211, 2015-10-29, 2017-10-29
a2c_21, 127.00,0.0643, 9.26, 211, 2015-10-29, 2017-10-29
a2c_21, 128.06,0.0668, 9.65, 216, 2015-10-29, 2017-10-29
a2c_21, 127.33,0.0651, 8.29, 204, 2015-10-29, 2017-10-29
a2c_21, 127.35,0.0653, 8.68, 211, 2015-10-29, 2017-10-29
a2c_21, 127.58,0.0660, 9.56, 212, 2015-10-29, 2017-10-29
a2c_21, 125.94,0.0633, 9.65, 220, 2015-10-29, 2017-10-29
a2c_21, 124.73,0.0598, 9.67, 225, 2015-10-29, 2017-10-29
a2c_21, 126.06,0.0631, 9.20, 211, 2015-10-29, 2017-10-29
a2c_21, 128.10,0.0668, 9.78, 219, 2015-10-29, 2017-10-29
a2c_21, 130.22,0.0717, 9.49, 216, 2015-10-29, 2017-10-29
a2c_21, 127.97,0.0659, 9.47, 217, 2015-10-29, 2017-10-29
a2c_21, 126.00,0.0629, 8.78, 205, 2015-10-29, 2017-10-29
a2c_21, 125.42,0.0608, 9.41, 219, 2015-10-29, 2017-10-29
a2c_21, 126.30,0.0632, 10.12, 227, 2015-10-29, 2017-10-29
a2c_21, 131.02,0.0718, 8.88, 204, 2015-10-29, 2017-10-29
a2c_21, 127.62,0.0654, 8.91, 208, 2015-10-29, 2017-10-29
a2c_21, 129.29,0.0693, 8.98, 208, 2015-10-29, 2017-10-29
a2c_21, 126.09,0.0627, 9.31, 209, 2015-10-29, 2017-10-29
a2c_21, 126.59,0.0640, 9.68, 222, 2015-10-29, 2017-10-29
a2c_21, 128.95,0.0690, 9.02, 212, 2015-10-29, 2017-10-29
a2c_21, 126.37,0.0633, 9.86, 220, 2015-10-29, 2017-10-29
a2c_21, 128.54,0.0683, 10.25, 228, 2015-10-29, 2017-10-29
a2c_21, 127.83,0.0657, 9.23, 213, 2015-10-29, 2017-10-29
a2c_21, 126.01,0.0629, 9.40, 209, 2015-10-29, 2017-10-29
a2c_21, 129.38,0.0687, 9.30, 218, 2015-10-29, 2017-10-29
a2c_21, 128.42,0.0676, 9.72, 214, 2015-10-29, 2017-10-29
a2c_21, 126.83,0.0638, 9.28, 217, 2015-10-29, 2017-10-29
a2c_21, 124.65,0.0606, 8.93, 212, 2015-10-29, 2017-10-29
a2c_21, 128.47,0.0672, 9.01, 219, 2015-10-29, 2017-10-29
a2c_21, 128.95,0.0685, 9.74, 224, 2015-10-29, 2017-10-29
a2c_21, 129.08,0.0686, 8.88, 210, 2015-10-29, 2017-10-29
a2c_21, 128.91,0.0677, 9.26, 220, 2015-10-29, 2017-10-29
a2c_21, 127.71,0.0650, 9.04, 209, 2015-10-29, 2017-10-29
a2c_21, 129.03,0.0688, 9.04, 217, 2015-10-29, 2017-10-29
a2c_21, 129.70,0.0693, 9.31, 217, 2015-10-29, 2017-10-29
a2c_21, 127.46,0.0654, 10.05, 218, 2015-10-29, 2017-10-29
a2c_21, 129.38,0.0687, 8.88, 204, 2015-10-29, 2017-10-29
a2c_21, 126.30,0.0633, 9.54, 222, 2015-10-29, 2017-10-29
a2c_21, 127.50,0.0651, 9.40, 207, 2015-10-29, 2017-10-29
a2c_21, 128.78,0.0685, 8.48, 206, 2015-10-29, 2017-10-29
a2c_21, 125.62,0.0620, 9.24, 213, 2015-10-29, 2017-10-29
a2c_21, 129.45,0.0693, 8.75, 208, 2015-10-29, 2017-10-29
a2c_21, 129.55,0.0694, 8.35, 197, 2015-10-29, 2017-10-29
a2c_21, 127.12,0.0650, 8.88, 206, 2015-10-29, 2017-10-29
a2c_21, 125.91,0.0621, 9.40, 216, 2015-10-29, 2017-10-29
a2c_21, 126.65,0.0637, 9.02, 211, 2015-10-29, 2017-10-29
a2c_21, 129.16,0.0684, 9.27, 217, 2015-10-29, 2017-10-29
a2c_21, 126.12,0.0629, 9.35, 212, 2015-10-29, 2017-10-29
